,graph,reward,trialNumber,trial_index,visited_nodes,difficulty,difficulty_2,unchoosen_diff,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df
10840,"[[7, 1], [9], [3, 6], [6, 5], [], [], [], [8, 4], [], []]","[None, 1, 2, 3, 2, -1, 2, -3, 3, -4]",143,148,"{0, 8, 7}",2,5.0,,best_second,w578a7cb,8.5956346177228,7.62413058566129,8.916506080039204,0,0,0,1,1,1
10842,"[[8, 7], [9, 6], [], [], [], [], [], [5], [3, 4], [6, 2]]","[None, 4, -4, 0, -2, -2, 1, 2, -4, 2]",145,150,"{0, 5, 7}",5,,2.0,best_alone,w578a7cb,7.617267813628347,8.989444293202451,9.215327913487222,0,0,0,1,1,1
10844,"[[], [2, 3], [], [], [], [9, 8], [1, 7], [0], [], [8, 4]]","[4, -1, -1, 3, 3, -4, None, -4, -2, 3]",147,152,"{0, 6, 7}",3,,4.0,best_min,w578a7cb,8.99516499031115,7.301822342137932,9.163877497565842,2,0,2,0,0,1
10846,"[[1, 4], [], [], [6, 8], [], [2], [], [0, 1], [], [3, 5]]","[2, -2, 0, 2, 0, -4, 3, -4, -2, None]",149,154,"{9, 3, 6}",7,4.0,,best_second,w578a7cb,6.904750769961838,6.778784897685177,7.536363938404511,5,5,0,1,1,1
10848,"[[6, 7], [8, 5], [9], [0, 6], [1, 2], [], [], [], [], []]","[1, -3, 2, 2, None, -2, -1, 3, -4, -2]",151,156,"{9, 2, 4}",6,,2.0,best_alone,w578a7cb,7.4181808227267885,7.9294865233142895,8.399085102935908,0,0,0,1,1,1
10850,"[[], [], [], [2], [], [6, 4], [], [8, 0], [0, 1], [5, 3]]","[2, 3, -1, -2, 1, 2, -1, 3, 4, None]",153,158,"{9, 4, 5}",4,1.0,,best_second,w578a7cb,8.343077871169381,7.890956716138919,8.835355971121604,3,3,0,1,1,1
10852,"[[2], [9, 8], [], [1, 9], [], [7, 4], [5, 0], [], [], []]","[-1, -1, 3, -2, 2, 4, None, 0, 2, 1]",155,160,"{5, 6, 7}",3,2.0,,best_second,w578a7cb,7.202661196523238,5.8289456176102075,7.427738840532894,6,4,2,0,1,1
10854,"[[9, 4], [], [6, 3], [], [], [2, 7], [], [1], [0, 9], []]","[2, -4, 0, 4, 2, None, 3, 1, -4, 1]",157,162,"{2, 3, 5}",4,4.0,,best_second,w578a7cb,8.775240458738327,7.062191632286557,8.940891067785461,4,4,0,1,1,1
10856,"[[], [], [6, 3], [], [2, 6], [8, 7], [], [0], [1, 9], []]","[4, -2, 4, 1, -3, None, -4, 2, -2, 0]",159,164,"{0, 5, 7}",9,,2.0,best_alone,w578a7cb,7.508787170634276,6.807934943699926,7.911324018963352,6,6,0,1,1,1
10858,"[[9, 3], [0, 9], [], [], [], [4, 6], [], [2], [5, 7], []]","[1, -3, 2, -1, -2, 4, 3, -2, None, 3]",161,166,"{8, 4, 5}",6,1.0,,best_second,w578a7cb,6.424869023905387,6.345636360828596,7.07834157955767,7,2,5,0,1,1
10860,"[[7], [], [6, 0], [1, 5], [], [], [9, 4], [], [3, 1], []]","[-4, -3, None, 3, 2, 2, 3, 1, -2, -4]",163,168,"{9, 2, 6}",7,1.0,,best_second,w578a7cb,7.0909098220799835,8.360773272144936,8.60813018640834,5,-1,6,0,1,1
10862,"[[], [9, 0], [5], [8, 2], [], [], [], [], [7, 4], [0, 6]]","[-4, -4, 2, None, -4, 0, 4, 2, -2, 0]",165,170,"{2, 3, 5}",5,,6.0,best_alone,w578a7cb,7.918264686095274,6.744059186311348,8.187299270155146,2,2,0,1,1,1
10864,"[[2], [4, 3], [], [], [], [8, 6], [], [5, 0], [], [1, 4]]","[-3, -2, -4, 4, -1, 4, 4, None, 1, 4]",167,172,"{5, 6, 7}",9,0.0,,best_second,w578a7cb,9.285911558823257,7.543802867501509,9.447229025082065,8,8,0,1,1,1
10866,"[[], [], [0, 3], [], [2, 5], [9], [7, 1], [], [6, 7], []]","[-1, 1, -4, -3, None, 4, -2, -3, 4, 1]",169,174,"{9, 4, 5}",11,,2.0,best_alone,w578a7cb,7.786136437783072,6.16541785423142,7.966239776559468,5,5,0,1,1,1
10868,"[[5, 6], [], [0, 3], [4], [], [], [], [8, 9], [9, 1], []]","[2, 1, None, 4, 4, -3, -1, 1, -4, 2]",171,176,"{0, 2, 6}",8,3.0,,best_alone,w578a7cb,7.255591274253665,7.669961995473577,8.17695386822578,8,1,7,0,0,1
10870,"[[3, 1], [], [0, 5], [], [], [4], [8, 9], [6, 8], [], []]","[-1, 3, None, -4, -1, 0, -4, 0, -4, -2]",173,178,"{0, 1, 2}",5,4.0,,best_min,w578a7cb,8.439231649946525,7.91278922069068,8.903271585724212,2,2,0,1,1,1
10872,"[[], [], [], [9, 5], [], [4], [8, 2], [6, 8], [], [0, 1]]","[-3, 3, -3, None, 4, -2, -4, -2, -4, -2]",175,180,"{9, 3, 1}",4,5.0,,best_alone,w578a7cb,8.718336502450779,6.932447891572509,8.873187904050106,2,1,1,0,0,1
10874,"[[8, 7], [2, 6], [6, 3], [], [], [], [], [4], [9, 5], []]","[None, -1, -3, 2, 2, -3, -3, -4, -1, 1]",177,182,"{0, 8, 9}",3,2.0,,best_min,w578a7cb,7.984462732262197,7.181591944611864,8.354438940114811,0,0,0,1,1,1
10876,"[[], [4, 3], [9, 6], [0], [7, 5], [], [], [], [2, 9], []]","[0, None, -1, 0, 1, 1, -3, 4, 3, 2]",179,184,"{1, 4, 7}",4,0.0,,best_second,w578a7cb,8.878497403738631,6.759255270663693,8.991811158212718,5,5,0,1,1,1
10878,"[[], [], [], [7, 6], [5, 8], [8, 9], [1], [0, 2], [], []]","[4, 3, 1, None, -2, 4, 2, 2, 1, -4]",181,186,"{0, 3, 7}",2,1.0,,best_min,w578a7cb,6.99942246750796,6.74993119378857,7.575071699507561,6,6,0,1,1,1
10880,"[[], [], [9], [5, 8], [0, 6], [8, 1], [], [4, 2], [], []]","[-4, -1, 3, 0, -4, -1, 4, None, -2, 4]",183,188,"{9, 2, 7}",11,,8.0,best_alone,w578a7cb,7.368339686311381,7.471932078245122,8.114324709155339,7,7,0,1,1,1
10882,"[[5], [], [9, 1], [], [7, 0], [], [2, 9], [3, 8], [], []]","[-3, 1, 1, 4, None, 1, -1, 4, -2, 2]",185,190,"{3, 4, 7}",8,6.0,,best_second,w578a7cb,6.80128303447162,7.543273346705446,7.932362154339751,8,8,0,1,1,1
10884,"[[], [4, 5], [3], [], [5, 8], [], [7, 0], [], [], [6, 2]]","[0, 0, 2, 2, 0, 2, -2, -4, -3, None]",187,192,"{9, 2, 3}",8,,4.0,best_alone,w578a7cb,7.232010331664759,6.799055862058796,7.7314920292456835,4,4,0,1,1,1
10886,"[[8, 7], [], [], [], [], [], [9, 2], [5], [1, 4], [2, 3]]","[None, 2, -2, 1, 0, 4, 2, 4, -4, 4]",189,194,"{0, 5, 7}",11,,2.0,best_alone,w578a7cb,7.384610383176974,6.56244409369372,7.748460023899698,8,8,0,1,1,1
10888,"[[], [], [7, 6], [1, 0], [3, 9], [], [], [6, 8], [], [5]]","[-2, 4, 3, 1, None, -4, 2, 2, 2, -3]",191,196,"{1, 3, 4}",9,3.0,,best_second,w578a7cb,8.60337088765729,6.887552571664617,8.768574284141685,5,5,0,1,1,1
10890,"[[3, 7], [], [4, 1], [], [], [2, 8], [0, 3], [], [9], []]","[4, -4, 2, 3, 4, None, -3, -4, 0, -4]",193,198,"{2, 4, 5}",9,6.0,,best_second,w578a7cb,7.173958319756793,6.843749949006225,7.715123603632105,6,6,0,1,1,1
10892,"[[2, 9], [3], [9, 8], [], [7, 1], [], [], [6, 5], [], []]","[-3, 4, -4, -2, None, 0, -4, -2, 0, -3]",195,200,"{1, 3, 4}",6,,4.0,best_alone,w578a7cb,7.693025748417888,7.4821189235521155,8.286017468404763,2,2,0,1,1,1
10894,"[[7], [4, 0], [9, 6], [], [3, 5], [], [], [], [2, 9], []]","[3, None, -3, 4, -4, -4, -2, -2, 4, 4]",197,202,"{0, 1, 7}",5,,8.0,best_alone,w578a7cb,7.532623618788788,7.267525427828172,8.101677747454572,1,1,0,1,1,1
10896,"[[], [8, 6], [3, 0], [], [2, 3], [1, 9], [], [], [], [7]]","[-2, 4, -2, 0, -1, None, -4, 0, 4, 2]",199,204,"{8, 1, 5}",7,8.0,,best_min,w578a7cb,6.990256500493881,6.75343791859778,7.57147364885127,8,8,0,1,1,1
10898,"[[], [], [], [9, 0], [], [6, 8], [2, 4], [], [7], [0, 1]]","[0, 0, 0, -1, 2, None, -2, 1, 0, 2]",12,6,"{8, 5, 7}",2,,2.0,best_alone,w8d2dc7d,7.519149957669823,7.074963197966044,8.014335737299422,1,1,0,1,1,1
10902,"[[7, 1], [5], [], [], [], [], [3, 2], [8, 4], [], [6, 3]]","[None, -3, 4, -2, -4, -3, 0, 0, 4, -4]",96,10,"{0, 8, 7}",9,4.0,,best_second,w8d2dc7d,7.900636613018005,7.548555979169873,8.432941638968646,4,4,0,1,1,1
10906,"[[1, 7], [6, 5], [], [], [], [], [], [4], [3, 2], [8, 3]]","[None, 4, 0, 2, -4, 4, -2, -4, 2, 1]",128,14,"{0, 1, 5}",11,0.0,,best_second,w8d2dc7d,8.114922974204593,7.173958319756793,8.444192298531746,8,8,0,1,1,1
10908,"[[], [0, 7], [], [2, 5], [3, 8], [], [], [], [6], [1, 0]]","[0, 4, 4, 0, None, -2, 4, -2, 3, 2]",54,16,"{8, 4, 6}",6,,6.0,best_alone,w8d2dc7d,7.583247524303362,7.040536390215956,8.041091003708633,7,7,0,1,1,1
10909,"[[], [3, 6], [], [], [7, 8], [2], [], [8, 0], [], [1, 5]]","[-3, 2, -4, -2, -4, 0, 2, 1, 1, None]",8,17,"{9, 3, 1}",6,0.0,,best_second,w8d2dc7d,7.086737934510577,7.675081857716334,8.116417072794205,4,0,4,0,1,1
10911,"[[], [3], [], [], [7, 1], [], [0, 9], [2, 5], [6, 0], []]","[4, -4, -2, -2, None, 4, -1, 4, -2, -2]",76,19,"{4, 5, 7}",10,0.0,,best_second,w8d2dc7d,7.233455418621439,7.495541943884256,8.065893546964274,8,8,0,1,1,1
10912,"[[], [], [], [5, 0], [1, 6], [], [], [3, 8], [2], [4, 1]]","[1, 1, 2, -4, 0, -3, -4, None, 2, -4]",104,20,"{8, 2, 7}",9,,4.0,best_alone,w8d2dc7d,7.107425474110705,6.837332814685591,7.674152921281675,4,4,0,1,1,1
10914,"[[5, 4], [], [1], [], [], [], [8, 9], [0, 2], [9, 3], []]","[-2, -1, 1, -2, -1, -3, -4, None, -4, -3]",140,22,"{1, 2, 7}",4,,2.0,best_alone,w8d2dc7d,7.531016332077916,7.097548850614793,8.030409562130485,0,0,0,1,1,1
10917,"[[], [3, 0], [], [], [9], [], [2, 5], [6, 2], [1, 4], []]","[-3, -3, 1, 1, 4, 2, 4, 0, None, 3]",64,25,"{8, 9, 4}",11,,4.0,best_alone,w8d2dc7d,7.258412150595306,6.322565239927283,7.588829878307813,7,7,0,1,1,1
10918,"[[], [5, 8], [0], [], [3, 9], [8, 7], [4, 2], [], [], []]","[-2, -2, 1, 3, 4, -4, None, 1, -2, -3]",125,26,"{3, 4, 6}",7,7.0,,best_second,w8d2dc7d,7.283448228756631,5.855071922202427,7.4977617006225685,7,7,0,1,1,1
10923,"[[], [6, 9], [], [4, 5], [7, 0], [2], [], [], [1, 6], []]","[-4, 1, 4, None, -4, 1, -3, 0, 3, -4]",4,31,"{2, 3, 5}",11,,4.0,best_alone,w8d2dc7d,7.244227515603351,7.107425474110705,7.8709295967551425,5,5,0,1,1,1
10924,"[[9, 3], [0, 4], [], [], [5], [], [], [2, 6], [7, 2], []]","[-3, None, -4, 0, 4, 2, 1, 1, -2, -4]",52,32,"{1, 4, 5}",11,,4.0,best_alone,w8d2dc7d,7.101675971619444,6.113682179832232,7.417580402414544,6,6,0,1,1,1
10925,"[[5, 8], [], [6, 4], [], [], [8, 1], [], [2, 9], [], [3]]","[2, 3, -4, 4, 0, 4, -2, None, 2, 2]",38,33,"{9, 3, 7}",11,,2.0,best_alone,w8d2dc7d,7.362645270417825,6.368187186350493,7.67693714581808,6,6,0,1,1,1
10927,"[[], [], [], [6], [], [8, 2], [], [0, 4], [2, 1], [7, 3]]","[3, 1, -3, 1, 2, 1, -4, -3, -3, None]",144,35,"{9, 3, 6}",2,,1.0,best_second,w8d2dc7d,7.799343398215921,8.067149039910104,8.635153989049803,0,-3,3,0,0,1
10928,"[[6, 4], [2], [], [], [], [3, 7], [], [], [5, 1], [0, 6]]","[-3, 4, 2, -4, 2, -1, -2, 0, None, -4]",122,36,"{8, 1, 2}",9,,4.0,best_alone,w8d2dc7d,7.631431664576906,5.616771097666572,7.756195343948118,6,6,0,1,1,1
10929,"[[], [7, 9], [8], [5, 0], [3, 2], [], [], [9, 6], [], []]","[4, -3, -4, 0, None, -2, -4, 3, -4, -2]",14,37,"{3, 4, 5}",9,4.0,,best_second,w8d2dc7d,7.88570539124302,5.594711379601839,7.981733286691886,4,-2,6,0,1,1
10930,"[[4, 5], [6, 3], [], [9], [5, 8], [], [2, 7], [], [], []]","[-3, None, 0, -2, 0, 0, -2, -2, -3, -4]",56,38,"{1, 2, 6}",3,0.0,,best_second,w8d2dc7d,8.222016437202196,6.994849985833071,8.47886807709457,-2,-2,0,1,1,1
10931,"[[], [0, 6], [], [1, 0], [2, 5], [], [], [], [4, 9], [7]]","[-2, 4, 3, 1, 2, 2, 2, 4, None, -2]",6,39,"{8, 2, 4}",2,0.0,,best_second,w8d2dc7d,7.462214939768189,7.403670290012373,8.126222529458525,5,5,0,1,1,1
10933,"[[5], [], [9, 4], [7, 0], [], [], [], [6, 1], [], [4, 8]]","[4, 2, 4, None, 1, 4, -2, -1, -3, -3]",60,41,"{0, 3, 5}",9,,4.0,best_alone,w8d2dc7d,7.52294091807237,6.345636360828596,7.791109510610028,8,8,0,1,1,1
10935,"[[5], [3, 0], [], [4, 2], [], [], [9, 8], [6, 9], [], []]","[-2, None, 4, -1, 1, -2, -2, -1, -4, 4]",118,43,"{1, 3, 4}",5,5.0,,best_second,w8d2dc7d,7.943782692458625,6.035481432524756,8.081784206935001,3,0,3,0,1,1
10938,"[[1, 3], [], [], [], [8, 2], [], [], [6], [2, 5], [0, 7]]","[2, -2, 3, 2, 3, -2, -4, 0, 0, None]",120,46,"{0, 9, 3}",6,0.0,,best_second,w8d2dc7d,7.794823152179389,6.855408798609927,8.124446855715847,4,4,0,1,1,1
10941,"[[5, 9], [], [], [1], [0, 3], [], [2, 7], [], [6, 2], []]","[0, -4, -3, -3, None, 1, -4, -3, -3, -1]",146,49,"{0, 4, 5}",5,1.0,,best_second,w8d2dc7d,7.557994958530806,7.377133712833954,8.164510268747042,1,1,0,1,1,1
10942,"[[6, 4], [5], [], [], [], [], [4, 2], [8, 1], [3, 9], []]","[0, 4, 3, 1, 4, 4, -4, None, -4, 3]",72,50,"{1, 5, 7}",10,,2.0,best_alone,w8d2dc7d,7.394493107219038,6.542471960506805,7.749322464660356,8,8,0,1,1,1
10944,"[[], [5, 2], [], [], [], [], [1, 9], [8, 4], [4, 0], [3]]","[2, -4, 3, -1, -4, -3, None, -1, 4, 3]",66,52,"{9, 3, 6}",6,,6.0,best_alone,w8d2dc7d,7.231287004327615,7.766840537085513,8.227375506834035,2,2,0,1,1,1
10945,"[[], [8, 9], [4], [], [], [1, 2], [3, 0], [6, 3], [], []]","[-2, 4, -3, -1, -3, None, -3, -4, 4, -4]",148,53,"{8, 1, 5}",11,8.0,,best_second,w8d2dc7d,6.977281341630747,6.85751406254539,7.611842399580417,8,8,0,1,1,1
10946,"[[2, 8], [], [5, 3], [], [], [], [1, 9], [6, 1], [4], []]","[None, -2, 0, 4, 2, -2, 2, 2, 0, -3]",124,54,"{0, 8, 4}",4,,6.0,best_min,w8d2dc7d,8.243019468989248,6.161207321695076,8.360305435879093,4,2,2,0,0,1
10947,"[[], [], [5, 4], [], [7], [3, 0], [8, 9], [], [9, 1], []]","[-2, -3, None, -4, 3, -2, 4, 1, -1, 4]",22,55,"{2, 4, 7}",9,,2.0,best_alone,w8d2dc7d,8.170185652879642,7.063903961472069,8.455743229100015,4,4,0,1,1,1
10949,"[[8, 7], [], [5, 1], [0, 4], [6], [1, 9], [], [], [], []]","[-3, -1, 2, None, 3, 4, 2, -4, -2, -1]",62,57,"{3, 4, 6}",11,,2.0,best_alone,w8d2dc7d,8.065265208897731,6.57507584059962,8.268218880067506,5,5,0,1,1,1
10950,"[[7, 2], [], [], [1], [], [], [8, 4], [], [4, 5], [0, 3]]","[-4, 3, 3, 3, -1, 2, -2, -3, 2, None]",46,58,"{9, 3, 1}",10,,6.0,best_alone,w8d2dc7d,8.402679804627477,6.586171654854675,8.553139318189707,6,6,0,1,1,1
10952,"[[9], [], [4, 0], [], [1, 6], [7, 3], [], [], [5, 7], []]","[-3, 3, None, 4, 2, -1, 4, 0, 0, 4]",138,60,"{2, 4, 6}",3,2.0,,best_second,w8d2dc7d,8.023879992734877,7.982074875081202,8.696175846944678,6,6,0,1,1,1
10953,"[[3], [9, 7], [], [], [], [], [2, 4], [], [6, 0], [7, 5]]","[1, 4, -4, -2, -2, 0, -2, 2, None, -2]",10,61,"{8, 0, 3}",4,,2.0,best_alone,w8d2dc7d,7.509335266016592,7.469083884921234,8.182279739259018,-1,-1,0,1,1,1
10954,"[[1, 3], [], [], [], [], [], [5, 2], [6, 9], [0, 1], [4]]","[-1, 3, 0, -1, 0, 4, 4, None, 0, -2]",102,62,"{5, 6, 7}",7,4.0,,best_second,w8d2dc7d,7.459914766241105,6.942156705699469,7.9269635448629785,8,8,0,1,1,1
10956,"[[4, 3], [], [], [5], [2, 1], [], [7, 9], [9, 8], [], []]","[None, -2, 3, -2, 3, -3, -4, 1, -3, -2]",112,64,"{0, 2, 4}",8,5.0,,best_second,w8d2dc7d,7.724004656676065,6.90875477931522,8.090095783180958,6,6,0,1,1,1
10959,"[[], [], [], [], [2], [1, 0], [], [5, 4], [6, 3], [8, 6]]","[-4, 0, 0, 3, 1, -3, -1, None, -2, -3]",42,67,"{2, 4, 7}",6,,4.0,best_alone,w8d2dc7d,7.110696122978828,6.6080006252960874,7.583247524303362,1,1,0,1,1,1
10962,"[[7, 2], [3, 6], [], [4, 9], [], [0, 7], [8], [], [], []]","[-3, None, 3, -4, -2, 0, 4, 4, 0, -4]",136,70,"{8, 1, 6}",11,,2.0,best_alone,w8d2dc7d,7.563200592358071,7.660114319173928,8.305731144875866,4,4,0,1,1,1
10964,"[[], [3, 6], [], [6, 0], [2], [], [], [], [7, 5], [8, 4]]","[-4, 0, 1, 0, 4, -1, 4, -3, -4, None]",106,72,"{9, 2, 4}",11,,2.0,best_alone,w8d2dc7d,7.480428306074208,6.498282149476434,7.798112628829788,5,5,0,1,1,1
10965,"[[6, 5], [3], [4, 1], [], [9, 7], [], [5, 8], [], [], []]","[0, -1, None, 1, 4, -1, 1, 4, -1, -2]",116,73,"{2, 4, 7}",7,0.0,,best_second,w8d2dc7d,6.955592608396297,7.0825485693553,7.713784616598755,8,8,0,1,1,1
10967,"[[6, 7], [], [], [8, 5], [], [], [4, 9], [2], [5, 1], []]","[None, 0, 2, -3, -3, 0, -4, 2, -2, 1]",36,75,"{0, 2, 7}",9,,4.0,best_alone,w8d2dc7d,6.903747257584598,6.507277712385012,7.417580402414544,4,4,0,1,1,1
10968,"[[], [], [6, 7], [4, 9], [9, 1], [], [0, 5], [8], [], []]","[-1, 0, None, 3, -1, -3, -4, 4, 0, 2]",94,76,"{8, 2, 7}",10,,2.0,best_alone,w8d2dc7d,7.2682230211595655,6.070737728002491,7.531552381407289,4,4,0,1,1,1
10969,"[[9, 2], [], [], [8], [], [4, 1], [0, 9], [5, 3], [], []]","[-1, 2, -1, -3, -1, 2, 3, None, -2, -2]",78,77,"{1, 5, 7}",6,0.0,,best_second,w8d2dc7d,8.040124664448381,7.0431599159883405,8.353968130313271,4,4,0,1,1,1
10972,"[[7], [9, 0], [], [4, 6], [6, 8], [], [], [], [], [2, 5]]","[-4, None, 1, 1, 1, -3, -4, 2, 1, -1]",130,80,"{0, 1, 7}",3,,4.0,best_min,w8d2dc7d,8.531884740159226,5.808142489980443,8.595264726836394,0,-2,2,0,0,1
10975,"[[9, 8], [], [4, 3], [7], [1, 6], [], [], [], [], [8, 5]]","[1, 1, None, -1, 1, -3, 2, 1, -4, 0]",108,83,"{2, 4, 6}",2,1.0,,best_second,w8d2dc7d,7.10085190894405,7.396948602621014,7.952615111650999,3,3,0,1,1,1
10976,"[[], [], [0], [4, 7], [7, 1], [6, 8], [], [], [], [5, 2]]","[3, -4, 4, -1, -4, 2, 4, 4, -4, None]",2,84,"{9, 5, 6}",5,6.0,,best_alone,w8d2dc7d,6.985641817639208,6.173786103901937,7.352441100243583,7,6,1,0,0,1
10977,"[[4, 5], [2, 3], [], [], [7, 9], [6], [], [], [1, 2], []]","[None, -3, -2, 1, 4, -2, 3, -1, 4, 1]",68,85,"{0, 9, 4}",3,3.0,,best_second,w8d2dc7d,7.460490305825337,7.1444071803211395,8.007700012884026,5,5,0,1,1,1
10978,"[[], [9, 3], [], [0], [], [4, 8], [5, 4], [], [], [2, 7]]","[0, None, -2, 3, 0, 2, -1, 3, 1, 1]",126,86,"{1, 9, 7}",3,2.0,,best_min,w8d2dc7d,7.956827122090111,7.4223737009868245,8.417814747435958,4,4,0,1,1,1
10979,"[[], [], [1, 4], [], [], [2, 1], [0], [], [7, 3], [8, 6]]","[2, 2, -3, 2, -2, -3, 4, -4, -4, None]",70,87,"{0, 9, 6}",11,,6.0,best_alone,w8d2dc7d,7.31986492980897,6.269096283706261,7.619233416226806,6,6,0,1,1,1
10981,"[[], [8], [9, 3], [], [2, 1], [7, 6], [], [6, 0], [], []]","[3, -1, 3, 4, None, 1, 2, 0, -4, 0]",82,89,"{9, 2, 4}",8,1.0,,best_second,w8d2dc7d,7.179307969504034,7.202661196523238,7.8838232148921525,7,3,4,0,1,1
10982,"[[], [], [], [0, 2], [9, 1], [3, 6], [7], [], [4, 9], []]","[-2, 0, 3, 3, -1, None, -3, -2, -1, 4]",32,90,"{2, 3, 5}",8,0.0,,best_second,w8d2dc7d,7.619233416226806,7.4067107301776405,8.211482916445066,6,6,0,1,1,1
10991,"[[], [], [], [], [1, 0], [2, 3], [8], [4, 6], [], [5, 2]]","[-2, -4, 2, 0, -3, -1, 4, None, 0, 2]",44,99,"{1, 4, 7}",10,1.0,,best_alone,w8d2dc7d,7.620214770574456,5.429345628954441,7.725771441587952,4,-7,11,0,0,1
10992,"[[], [7, 4], [5, 0], [], [9], [], [2, 5], [8, 3], [], []]","[1, None, 4, 2, -1, -3, 2, -2, 0, 4]",88,100,"{1, 4, 9}",4,,2.0,best_alone,w8d2dc7d,8.548110294050959,6.3080984415095305,8.649098262296176,3,3,0,1,1,1
10993,"[[], [9, 2], [6], [], [5, 0], [0, 8], [], [], [], [7, 3]]","[-2, None, -4, 0, 0, 1, -4, -2, -2, 4]",74,101,"{1, 3, 9}",7,4.0,,best_second,w8d2dc7d,7.3901814282264295,6.70196036600254,7.796880342783523,4,4,0,1,1,1
10995,"[[], [9, 2], [3], [], [5, 8], [], [], [4, 5], [], [0, 6]]","[-4, None, 3, 2, 2, -3, -2, -3, -1, -3]",26,103,"{1, 2, 3}",11,,2.0,best_alone,w8d2dc7d,9.376871242863814,6.535241271013659,9.433483923290392,5,5,0,1,1,1
10996,"[[], [], [8, 3], [], [6], [1, 0], [], [], [3, 7], [5, 4]]","[-4, 0, 2, -2, 4, 2, 3, -4, 4, None]",132,104,"{9, 4, 6}",7,,4.0,best_alone,w8d2dc7d,7.893572073504902,6.282266746896006,8.07527154629746,7,7,0,1,1,1
10997,"[[], [], [7, 8], [6, 1], [], [3, 6], [], [4, 0], [9], []]","[0, 2, None, 2, -1, -4, -1, -2, -4, -1]",110,105,"{0, 2, 7}",2,2.0,,best_second,w8d2dc7d,8.336869637284956,7.360739903058278,8.656433258507741,-2,-2,0,1,1,1
11000,"[[3, 1], [], [9, 6], [], [7], [], [], [], [0, 4], [6, 5]]","[3, -1, -1, 2, -3, 2, -2, 0, None, 3]",25,108,"{8, 0, 3}",5,4.0,,best_second,w8d2dc7d,7.952966790923131,6.97914527506881,8.27308133366583,5,5,0,1,1,1
11002,"[[], [8, 2], [], [0], [5, 7], [7, 9], [1, 3], [], [], []]","[3, -1, 2, 4, 0, -1, None, 2, -4, 1]",80,110,"{0, 3, 6}",9,,6.0,best_alone,w8d2dc7d,7.333676395657684,6.161207321695076,7.602900462204755,7,7,0,1,1,1
11005,"[[3, 8], [7, 5], [], [8, 2], [6], [], [], [], [], [1, 4]]","[2, 3, 0, 3, 3, -1, 3, -3, -1, None]",86,113,"{9, 4, 6}",5,,2.0,best_alone,w8d2dc7d,8.045267716607803,5.726847747587198,8.138856750696325,6,6,0,1,1,1
11006,"[[], [], [], [1, 2], [3, 1], [8, 9], [], [], [0, 6], [7]]","[-2, 4, 2, -1, 2, None, 3, -4, 1, -3]",16,114,"{8, 5, 6}",8,2.0,,best_second,w8d2dc7d,7.563200592358071,6.687108607866515,7.910957382845588,4,4,0,1,1,1
11007,"[[], [0, 2], [], [], [3], [], [8, 5], [1, 4], [5, 9], []]","[-1, 4, 2, -3, 0, -1, -1, None, 1, -4]",20,115,"{1, 2, 7}",6,2.0,,best_second,w8d2dc7d,8.064321960910803,7.161622002939187,8.404472321352118,6,6,0,1,1,1
11008,"[[], [2, 5], [5, 3], [], [], [], [], [0], [4, 6], [8, 7]]","[2, 1, -2, -3, 1, 4, 4, 1, 0, None]",114,116,"{0, 9, 7}",2,,3.0,best_min,w8d2dc7d,7.690743163541872,7.575071699507561,8.327484416188264,4,3,1,0,0,1
11010,"[[7], [], [], [4, 5], [], [], [8, 0], [], [1, 2], [3, 4]]","[-2, 4, -3, -1, -1, 2, None, -2, 1, 2]",48,118,"{8, 1, 6}",8,4.0,,best_second,w8d2dc7d,7.7146774738009265,6.865891074883438,8.070593539949517,5,5,0,1,1,1
11011,"[[8, 1], [], [], [2, 5], [7], [], [3, 4], [], [1, 9], []]","[2, 1, -3, 3, 4, -1, None, 0, 0, 3]",40,119,"{4, 6, 7}",3,,2.0,best_alone,w8d2dc7d,8.110727582974489,6.561030665896572,8.3030093814735,4,4,0,1,1,1
11012,"[[], [0, 2], [], [5, 9], [1, 0], [8, 7], [], [], [], [6]]","[-2, 3, 3, None, 2, 0, -1, 2, 1, -2]",18,120,"{3, 5, 7}",3,2.0,,best_second,w8d2dc7d,8.817001443665859,7.441906728051625,9.042276686928927,2,2,0,1,1,1
11013,"[[1], [], [], [], [], [], [9, 4], [2, 3], [7, 0], [4, 5]]","[1, 2, 4, -4, 0, 2, 0, -2, None, 3]",28,121,"{8, 0, 1}",5,,8.0,best_alone,w8d2dc7d,7.307202314764738,6.630683385642372,7.717796211013582,3,3,0,1,1,1
11014,"[[7], [5, 8], [4, 6], [2, 4], [], [], [], [], [], [1, 0]]","[-3, 3, -3, -2, 4, 2, -2, 0, -1, None]",75,122,"{9, 5, 1}",5,4.0,,best_second,w8d2dc7d,7.10002716662926,6.848005274576362,7.6746174973643635,5,5,0,1,1,1
11023,"[[], [4], [], [5, 1], [], [6, 2], [], [], [9, 0], [0, 7]]","[1, -3, -1, None, -3, 1, -3, 0, 1, 1]",30,131,"{2, 3, 5}",4,2.0,,best_second,w8d2dc7d,7.976938756959434,7.557472901614746,8.481980435660493,0,0,0,1,1,1
