,graph,reward,trialNumber,difficulty,difficulty_2,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df,unchoosen_diff
2694,"[[], [0], [10, 6], [], [8, 3], [4, 1], [], [], [], [], [6, 7]]","[4, 1, 4, 0, -4, None, 1, 2, -2, -1, 1]",380,10,,best_alone,w37588de,7.793174347189205,7.342131730584722,8.285765420514329,5,5,0,1,1,1,2.0
2695,"[[], [], [0, 3], [], [], [8, 1], [2, 0], [5, 10], [], [], [4]]","[-2, 1, -1, -2, 3, 1, 1, None, -3, -1, 2]",290,5,,best_alone,w37588de,8.574329382787047,7.720017940432244,8.928772900524256,5,5,0,1,1,1,4.0
2696,"[[], [5], [7, 9], [10, 6], [3, 10], [], [], [], [2, 1], [], []]","[4, 3, -2, 4, -4, 3, -2, -2, None, -4, -3]",388,11,,best_alone,w37588de,7.298445101508147,7.5416830998821105,8.12029131396856,6,6,0,1,1,1,2.0
2697,"[[1, 4], [], [], [9, 2], [], [], [], [8, 5], [], [2], [0, 7]]","[0, 0, 1, -3, -2, 2, 1, 2, 0, 1, None]",87,4,0.0,best_second,w37588de,7.930206206684683,7.615298339825815,8.478036476215044,4,2,2,0,1,2,2.0
2698,"[[1, 6], [], [5, 9], [], [0, 8], [9], [], [], [10, 3], [], []]","[3, 3, 1, 4, None, 1, 0, 2, -4, -4, -2]",5,7,3.0,best_second,w37588de,7.691656822810546,7.579678823090456,8.33014046024638,6,6,0,1,1,2,6.0
2699,"[[2], [4, 7], [], [], [], [], [8, 1], [], [3, 10], [0, 2], []]","[2, -1, 4, 3, 0, -3, None, 2, 1, 2, -1]",167,4,2.0,best_third,w37588de,8.699681400989514,7.81762544305337,9.045937315684574,4,4,0,1,1,2,2.0
2700,"[[4, 3], [6, 0], [], [], [], [10], [8, 7], [], [], [5, 10], []]","[-3, None, 2, -1, -2, -3, 3, -3, 4, -2, -4]",399,10,6.0,best_second,w37588de,8.109525659752874,6.939253946041508,8.379539026117442,7,7,0,1,1,2,1.0
2701,"[[], [0], [], [], [], [], [], [8, 10], [4, 5], [1, 0], [6, 2]]","[4, 0, 4, 4, -4, 2, 0, None, 3, 3, 0]",1,4,1.0,best_min,w37588de,7.846980982138788,7.582738488914411,8.416488487294606,5,5,0,1,1,2,4.0
2702,"[[6, 2], [4, 3], [], [5, 7], [8, 9], [], [2], [], [], [], []]","[3, None, 1, 0, 2, -2, 2, 0, 2, -3, 2]",221,5,5.0,best_third,w37588de,7.6324011266014535,8.351846738828245,8.748463629942055,4,4,0,1,1,2,2.0
2703,"[[], [], [5, 8], [], [], [8, 1], [10, 7], [4], [], [], [0, 3]]","[-1, 4, -2, 3, -1, 3, None, -3, -1, -2, 3]",30,7,0.0,best_second,w37588de,8.119100837637486,7.7886260656250315,8.660427359502146,6,6,0,1,1,1,
2704,"[[5], [], [], [], [], [], [8, 3], [6, 8], [], [1, 4], [9, 0]]","[-2, -2, -3, 3, 3, 2, -3, -3, 3, 4, None]",178,6,1.0,best_second,w37588de,7.895063498091572,8.077136638538455,8.68321597524069,7,7,0,1,1,1,
2705,"[[6, 3], [], [], [1], [], [10, 8], [2, 4], [], [], [], [8, 7]]","[None, 2, 2, -2, -2, -2, 0, 0, 3, -4, -1]",318,3,2.0,best_min,w37588de,8.239857411018601,8.16961956172385,8.898365606955357,2,2,0,1,1,1,
2706,"[[9, 2], [], [], [7, 4], [], [1, 10], [0, 5], [4], [], [], []]","[1, 3, 4, 2, -3, 3, None, 0, -3, -4, 1]",325,4,2.0,best_third,w37588de,8.051659556841955,7.349873704738338,8.454040376410969,6,6,0,1,1,2,8.0
2707,"[[], [], [], [], [1, 2], [0, 7], [], [], [3], [4, 1], [5, 8]]","[0, -3, -3, 4, 0, -4, 0, 4, 2, 1, None]",200,8,,best_alone,w37588de,8.131236549696116,7.049254841255837,8.422882511944996,6,6,0,1,1,1,4.0
2708,"[[], [], [0, 7], [9], [], [], [4, 5], [], [2, 6], [], [3, 9]]","[4, -2, -3, 0, -4, -1, -3, 2, None, 2, 3]",171,5,5.0,best_second,w37588de,8.153925132007862,8.119100837637486,8.829665432675236,1,1,0,1,1,2,3.0
2709,"[[], [2], [], [], [9, 3], [10, 6], [], [4, 1], [], [], [6, 8]]","[-2, 2, 4, -4, -2, 1, 3, None, 2, -2, -2]",54,11,,best_alone,w37588de,7.502738210754851,7.463363045520021,8.17611034223734,6,6,0,1,1,1,2.0
2710,"[[6, 4], [7, 2], [], [], [10, 3], [], [8, 5], [2], [], [], []]","[None, 0, 0, 3, 3, 2, -3, 4, 1, -1, 0]",377,6,0.0,best_second,w37588de,7.949091499830517,7.388946097618437,8.400659375160286,6,3,3,0,1,2,1.0
2711,"[[], [], [], [10], [1, 2], [], [5, 0], [4, 6], [3, 10], [], []]","[-1, -2, -4, -4, -3, 1, 4, None, 3, -4, -1]",315,8,5.0,best_second,w37588de,8.130059039992796,7.266128779556451,8.481566013773087,5,5,0,1,1,2,2.0
2712,"[[8, 5], [7, 9], [0, 3], [6, 4], [], [], [], [9], [], [], []]","[-2, 2, None, -4, 0, -1, 2, 3, 2, 1, -4]",177,3,1.0,best_third,w37588de,8.037866234709618,8.253748343328501,8.844624683385302,0,-3,3,0,1,2,2.0
2713,"[[], [8, 3], [], [], [5, 9], [6, 0], [], [], [3], [7, 2], []]","[0, -2, -1, -4, None, 2, 4, -4, 4, -3, 4]",77,9,2.0,best_second,w37588de,8.400884069015854,7.617759576608505,8.777092882855566,6,6,0,1,1,2,3.0
2714,"[[4, 6], [2], [], [], [7, 3], [], [8, 5], [], [], [1, 2], []]","[None, -1, -4, -1, 4, 4, 3, 0, -1, -3, -2]",247,4,5.0,best_min,w37588de,7.954372272531867,7.987864096085687,8.664232934065552,7,4,3,0,0,2,5.0
2715,"[[], [], [4, 6], [5], [6, 1], [], [], [10, 3], [], [], [0, 9]]","[2, 1, 3, 3, -2, 1, 2, None, 4, -1, 3]",260,2,4.0,best_min,w37588de,7.947325027016463,8.363109176033522,8.869679374733515,5,5,0,1,1,1,
2716,"[[], [9, 0], [5, 3], [], [10], [], [], [1, 2], [4, 10], [], []]","[3, 4, -4, 4, -1, -1, 4, None, 2, 1, 2]",301,7,8.0,best_second,w37588de,7.246368080102461,7.975564658495202,8.368925174747133,7,0,7,0,0,2,2.0
2717,"[[6, 1], [9], [4, 7], [], [7, 5], [], [3, 10], [], [], [], []]","[None, -4, -4, 3, -4, 0, 3, 4, -1, -2, -3]",304,9,6.0,best_second,w37588de,8.390949464841986,6.988413181999592,8.610683534503577,6,6,0,1,1,1,
2718,"[[7, 5], [9, 0], [], [4, 8], [8], [], [], [], [], [10, 2], []]","[-3, None, 3, -4, 4, -1, 0, 3, 4, 1, 4]",235,5,2.0,best_second,w37588de,8.07806788181544,7.348587530927593,8.471358655072438,5,5,0,1,1,2,4.0
2719,"[[6], [4, 9], [], [], [2, 8], [], [], [0, 6], [], [10, 3], []]","[4, None, -2, 4, -4, 0, 1, 4, -1, 4, -2]",373,11,0.0,best_second,w37588de,7.7752758464868625,7.8050670442584895,8.483222671845084,8,8,0,1,1,2,1.0
2720,"[[], [], [], [2], [6, 5], [], [5, 0], [8, 3], [1, 9], [], []]","[-2, -2, 0, 4, -3, -4, 4, None, -4, -4, 3]",238,11,,best_alone,w37588de,8.07558263667172,7.895063498091572,8.682368589375223,4,4,0,1,1,1,2.0
2721,"[[6], [], [5, 7], [4, 8], [], [7, 10], [], [], [], [3, 0], []]","[4, 3, -2, 0, -4, 4, 4, -3, -2, None, -3]",230,11,,best_alone,w37588de,7.949444420250626,7.053585727193677,8.29154650988391,8,8,0,1,1,1,2.0
2722,"[[7, 3], [], [6, 4], [10], [], [2, 6], [], [9, 1], [], [], []]","[None, -3, 2, 2, -1, -1, -3, -2, 1, 1, 4]",268,9,,best_alone,w37588de,8.109525659752874,7.050989447068045,8.4071550862073,6,6,0,1,1,1,4.0
2723,"[[3, 8], [], [0, 3], [], [], [6, 7], [10, 1], [9], [], [], []]","[-2, -2, -1, 4, -1, None, -1, 1, -1, 4, 0]",294,7,,best_alone,w37588de,8.002359546252707,7.427738840532894,8.448700194970936,5,5,0,1,1,1,2.0
2724,"[[1, 3], [7, 6], [10], [9, 8], [], [2, 10], [], [], [], [], []]","[None, 0, 0, -3, -4, -3, -1, 3, -4, -1, -3]",137,7,1.0,best_second,w37588de,8.013343181386672,7.1731917424865985,8.371936178759098,3,3,0,1,1,2,3.0
2725,"[[], [], [], [], [0, 2], [], [], [3], [1, 5], [7, 3], [8, 4]]","[2, -1, 3, 3, 0, 2, 0, 3, 2, -3, None]",15,2,0.0,best_min,w37588de,7.894318063841624,7.8628820346414905,8.571681376700306,4,4,0,1,1,2,1.0
2726,"[[], [9, 4], [5, 8], [], [], [8, 6], [], [1, 10], [], [], [3]]","[-1, -3, 0, -4, 4, -3, -2, None, 0, 0, 3]",236,3,,best_min,w37588de,7.680637427560936,8.11102783819368,8.611775833902186,1,-1,2,0,0,1,4.0
2727,"[[], [5, 8], [], [2, 0], [], [8, 6], [], [], [], [7], [3, 9]]","[1, -4, 3, 0, 4, -4, 2, -4, -1, 3, None]",360,3,,best_second,w37588de,8.21986474191265,8.239593454305968,8.922791623969637,3,-1,4,0,0,1,2.0
2728,"[[], [4, 9], [], [], [], [1, 8], [], [10, 0], [6, 2], [], [0]]","[4, 1, -2, -1, -3, None, -3, 4, -4, 4, 0]",381,10,2.0,best_second,w37588de,7.583247524303362,7.046647277848756,8.043342170441608,5,-7,12,0,0,2,7.0
2729,"[[], [], [7, 4], [9, 1], [], [8, 6], [], [4], [], [], [3, 5]]","[3, 3, -3, 4, 1, -4, -4, 0, -3, -1, None]",283,11,1.0,best_second,w37588de,8.09346227450118,7.536363938404511,8.546169299652755,7,7,0,1,1,2,1.0
2730,"[[], [], [5, 7], [4, 2], [8, 1], [], [], [], [], [10, 6], [6]]","[-3, -3, 2, None, -4, 4, -1, -3, 0, 0, 1]",191,10,5.0,best_second,w37588de,7.6624678152002375,7.2019163175316265,8.151333337900434,6,6,0,1,1,2,3.0
2731,"[[], [], [6, 7], [0], [9, 10], [3, 0], [], [], [2, 4], [], []]","[4, 2, -2, -2, -1, -2, -4, -2, None, 2, 3]",7,5,4.0,best_second,w37588de,7.853604813097837,8.19671240721307,8.732788324973118,2,2,0,1,1,2,2.0
2732,"[[], [], [1, 7], [6, 10], [3, 6], [9], [], [], [2, 5], [], []]","[-2, -4, 0, 0, 0, 4, 4, 4, None, 3, -1]",124,7,,best_alone,w37588de,7.913155185928068,7.138073034044347,8.291797105048733,7,7,0,1,1,1,8.0
2733,"[[], [], [3, 8], [9, 6], [1], [4, 1], [], [], [7, 10], [], []]","[0, 4, None, -4, 1, 4, -2, 0, -2, 3, 4]",289,5,6.0,best_third,w37588de,7.978996370854115,8.148445666243237,8.76029622047005,2,2,0,1,1,2,5.0
2734,"[[7, 10], [5, 2], [], [9, 0], [], [2], [], [], [], [8, 6], []]","[3, 4, -1, None, -1, -3, -4, -1, 1, -4, 4]",139,10,1.0,best_second,w37588de,7.643003635560718,7.9294865233142895,8.489410810403786,7,7,0,1,1,2,5.0
2735,"[[2, 8], [9, 4], [], [], [], [0, 2], [10], [1, 6], [], [], []]","[1, -2, 1, 3, 4, -2, 4, None, -2, -2, 1]",148,6,,best_alone,w37588de,7.796057974316123,8.098946748943339,8.651898894268529,5,5,0,1,1,1,6.0
2736,"[[], [5, 4], [], [0], [], [], [3, 0], [], [10, 1], [], [7, 2]]","[4, -3, -3, -4, -4, 3, -1, 3, None, 4, 4]",397,9,7.0,best_second,w37588de,7.760467029213421,7.963807953231451,8.560252680876685,7,7,0,1,1,2,7.0
2737,"[[], [9, 5], [], [0], [], [7, 2], [], [], [], [4, 6], [3, 0]]","[-2, None, 3, 0, 3, 4, 1, 4, -4, 2, -3]",353,3,1.0,best_second,w37588de,7.808323050391056,6.996681488176538,8.175547596021026,8,8,0,1,1,2,2.0
2738,"[[], [6, 7], [3, 8], [4, 0], [], [1, 6], [], [], [10], [], []]","[2, 4, None, 4, -2, -2, -2, 0, -3, 3, -1]",114,7,2.0,best_second,w37588de,7.633369649679584,7.595889917718538,8.307705966549513,6,6,0,1,1,1,
2739,"[[], [], [4, 0], [7, 10], [0], [], [], [1, 9], [], [], [6, 8]]","[1, -1, 3, None, 0, 2, 4, -3, -2, -4, 4]",153,11,6.0,best_second,w37588de,7.61972421378267,7.969703583278656,8.502891406705379,8,8,0,1,1,2,3.0
2740,"[[], [], [0], [2, 0], [7, 10], [], [5, 9], [], [4, 6], [], []]","[4, -4, 4, 4, -3, 3, -3, -2, None, 2, 0]",173,3,5.0,best_second,w37588de,8.550821372396221,8.043020885298283,9.021839764105511,0,0,0,1,1,2,2.0
2741,"[[], [5, 4], [7], [], [], [4, 0], [], [], [10, 2], [], [3, 9]]","[-4, -3, 1, -1, 2, 3, -3, 3, None, -3, -4]",180,10,,best_alone,w37588de,7.604396348796338,7.268920128193722,8.14351740579748,4,4,0,1,1,1,2.0
2742,"[[3, 10], [], [], [9, 4], [], [], [7, 8], [8], [], [], [5, 2]]","[None, -3, -1, -4, 2, 4, 1, 3, -1, -2, 3]",147,9,4.0,best_second,w37588de,7.746300662231439,6.916715020353609,8.108021221376747,7,7,0,1,1,2,4.0
2743,"[[], [4, 5], [], [], [7, 3], [0, 10], [9, 8], [], [], [8], []]","[3, None, -3, -3, 0, 0, -2, 1, 1, 2, -1]",337,4,1.0,best_third,w37588de,8.504918160540626,7.2868764117507,8.76389700713946,3,3,0,1,1,2,4.0
2744,"[[], [], [], [1, 5], [2], [], [4, 2], [], [9, 3], [7, 10], []]","[-1, 4, 4, 4, 1, 3, -2, -3, None, 0, -4]",375,8,1.0,best_second,w37588de,8.033334015880062,7.106606137727303,8.366602832783736,8,8,0,1,1,2,1.0
2745,"[[], [10, 4], [], [7], [], [8, 3], [], [], [0, 2], [1, 10], []]","[-2, 3, 4, 0, 4, None, -4, 2, 0, -3, 0]",336,4,4.0,best_min,w37588de,7.959625305098116,7.591861714889934,8.485496104672983,4,4,0,1,1,1,
2746,"[[], [], [9, 8], [6, 7], [], [], [10, 5], [1, 0], [], [8], []]","[-2, 1, -1, None, 4, -1, -4, 3, -3, 0, 2]",115,6,5.0,best_second,w37588de,7.4821189235521155,7.9208096792886,8.418256443556213,4,4,0,1,1,2,3.0
2747,"[[], [], [6, 9], [], [], [], [3, 10], [8, 1], [1, 5], [0], []]","[4, -2, None, 4, 3, -2, -3, 3, 1, 0, -4]",76,7,,best_alone,w37588de,7.7886260656250315,7.5745584842024805,8.38022733634308,4,4,0,1,1,1,8.0
2748,"[[], [7, 3], [], [9, 10], [0], [], [], [5, 2], [4, 0], [], []]","[-1, None, 1, 4, 1, 4, -1, -1, 1, -3, -2]",25,2,6.0,best_min,w37588de,8.355379895253634,8.242229891372231,8.99342737041261,3,2,1,0,0,2,3.0
2749,"[[], [8, 4], [0], [], [], [2, 0], [7, 1], [9, 10], [], [], []]","[3, 4, 3, -4, -3, -4, None, -3, 4, -4, 0]",233,11,7.0,best_second,w37588de,8.137688184977604,7.1098794630722715,8.443331342817782,8,8,0,1,1,2,4.0
2750,"[[7, 10], [6], [4, 8], [], [], [0, 1], [], [], [], [2, 4], []]","[3, -2, -1, 3, -3, None, 0, 3, -3, 3, -3]",206,7,6.0,best_second,w37588de,7.643003635560718,6.892641641172089,8.029432840581242,6,6,0,1,1,1,
2751,"[[3, 2], [], [1], [4, 5], [], [], [], [10, 9], [], [], [9, 6]]","[None, -3, -4, 3, 2, 4, -3, -4, -3, 0, 1]",370,8,1.0,best_second,w37588de,8.124446855715847,7.491087593534876,8.550047528287184,7,7,0,1,1,1,
2752,"[[], [], [], [], [6, 1], [8, 0], [1], [], [], [5, 10], [7, 3]]","[4, -4, 2, -4, 0, 4, -2, -1, -4, None, -2]",319,11,0.0,best_second,w37588de,7.881182202227101,7.602900462204755,8.444622498581401,8,8,0,1,1,2,3.0
2753,"[[], [6, 10], [5, 7], [], [], [7, 4], [9, 3], [], [], [], [0]]","[-4, None, 2, -4, -1, -1, 4, -3, 2, 3, 2]",20,8,8.0,best_second,w37588de,7.945201132412759,7.044905117129371,8.286017468404763,7,7,0,1,1,1,
2754,"[[8], [], [3, 1], [], [], [], [10, 2], [0, 8], [], [], [9, 5]]","[-4, -1, -2, -2, -1, 1, None, 2, 4, 3, 3]",83,7,2.0,best_second,w37588de,7.7146774738009265,7.318539548567902,8.228977643358313,6,6,0,1,1,2,1.0
2755,"[[], [2, 0], [], [], [1, 2], [], [7, 8], [], [], [6, 10], [3]]","[-2, 2, 1, 4, -3, 1, -1, -4, 0, None, 4]",10,11,,best_alone,w37588de,8.11312710422178,6.7580945044277305,8.342363500380579,8,8,0,1,1,1,4.0
2756,"[[], [3, 0], [8, 5], [], [6], [], [], [1, 3], [], [2, 4], []]","[-2, -4, 4, 0, 2, 1, 1, 1, -3, None, 0]",328,3,3.0,best_min,w37588de,7.436617265234227,7.790282380703483,8.321907968230423,5,5,0,1,1,1,
2757,"[[], [], [], [4, 5], [5], [], [], [2, 0], [1, 9], [], [8, 7]]","[-4, 3, 1, 0, -4, -1, -4, 1, -3, -3, None]",339,5,5.0,best_third,w37588de,7.786551806428712,8.161089512845797,8.684231891345675,2,2,0,1,1,2,6.0
2758,"[[], [2, 6], [6, 10], [], [], [4, 0], [], [5, 9], [], [8], []]","[4, 4, -3, -3, -2, 4, -2, None, 1, -1, 1]",342,7,0.0,best_second,w37588de,8.076515327552329,7.288244401020124,8.451053388911692,8,8,0,1,1,1,
2759,"[[], [8], [], [6, 2], [], [3, 10], [], [], [], [1, 8], [0, 7]]","[-2, -2, -1, 0, 3, None, 4, -3, -3, 3, 0]",61,6,3.0,best_second,w37588de,7.943427767876373,7.882314918980268,8.606302366488014,4,-2,6,0,0,2,5.0
2760,"[[], [0, 7], [9, 5], [1, 8], [2, 9], [], [], [], [10], [], []]","[2, 4, -2, None, 2, 0, 4, -4, -1, -2, -3]",224,8,8.0,best_second,w37588de,7.595889917718538,7.682021510826875,8.332789468417957,6,6,0,1,1,1,
2761,"[[4, 9], [], [], [0, 4], [], [6], [], [], [1, 2], [], [8, 5]]","[1, 3, -1, 3, 0, 4, 1, -4, -4, -2, None]",50,8,,best_alone,w37588de,7.7306140660637395,7.4073177104694174,8.274866820685254,5,5,0,1,1,1,4.0
2762,"[[8, 4], [0, 3], [], [6, 5], [], [], [], [10, 9], [], [], [9]]","[4, None, -2, -3, -3, -3, -4, 4, 3, 0, -3]",187,11,7.0,best_second,w37588de,8.126222529458525,6.760414691083428,8.353261499733874,7,7,0,1,1,2,1.0
2763,"[[], [0, 7], [], [9, 10], [], [], [2], [], [1, 6], [10, 5], []]","[3, -3, 2, -1, 2, 4, -4, -1, None, 3, 3]",64,3,,best_min,w37588de,7.809135398120539,8.017637159908476,8.611775833902186,0,-2,2,0,0,1,4.0
2764,"[[3, 8], [], [0, 4], [], [5, 6], [], [], [9], [], [], [7, 9]]","[-1, 0, None, -3, 4, -4, 4, 3, -4, -3, -3]",101,11,0.0,best_second,w37588de,7.711548979629145,8.0805469658245,8.605936401250627,8,8,0,1,1,2,1.0
2765,"[[], [], [5], [9, 1], [8, 10], [], [], [4, 2], [], [1, 0], []]","[1, -4, 0, -4, 2, -4, 0, None, 4, 0, -4]",24,9,6.0,best_second,w37588de,7.641084249174915,7.575071699507561,8.301521654940728,6,6,0,1,1,1,
2766,"[[1, 8], [8], [], [], [9, 2], [], [], [3, 5], [], [], [4, 7]]","[-3, -2, -4, -2, -1, 4, -1, 4, -3, -2, None]",213,10,0.0,best_second,w37588de,7.7886260656250315,8.212568398234144,8.715880102296456,8,8,0,1,1,2,2.0
2767,"[[], [0, 6], [1, 10], [], [], [], [], [8, 3], [3, 4], [], [9]]","[4, 3, None, -1, 0, 2, 0, 1, -2, -2, -3]",12,8,3.0,best_second,w37588de,7.744136627627991,6.516193076042964,8.000684784514748,7,7,0,1,1,1,
2768,"[[], [], [6, 5], [7, 8], [], [4], [10, 0], [8, 1], [], [], []]","[1, -3, None, -3, 0, -3, 3, -1, 4, 3, -4]",188,6,2.0,best_second,w37588de,7.720017940432244,7.8156105320351905,8.461891875631148,4,4,0,1,1,1,
2769,"[[], [8, 0], [], [], [], [10, 6], [3], [1, 8], [], [], [9, 2]]","[-4, -4, 1, 3, 3, None, 2, -2, 1, -1, -3]",154,8,,best_alone,w37588de,7.700747794511798,6.910750787961935,8.074649075066652,5,5,0,1,1,1,2.0
2770,"[[], [], [], [9, 4], [6], [7, 10], [], [10, 2], [], [1, 8], []]","[-2, 4, 4, None, -3, 3, -4, -4, -3, 4, -3]",346,11,7.0,best_second,w37588de,7.703459047867174,6.984716320118266,8.100161446936607,8,8,0,1,1,1,
2771,"[[3, 10], [8, 9], [], [], [], [], [2, 4], [0, 6], [9], [], []]","[-4, 3, 1, -1, 3, -2, 2, None, 3, -4, 0]",127,7,1.0,best_second,w37588de,7.990238185720363,7.814399633804487,8.599141774063405,5,5,0,1,1,2,1.0
2772,"[[], [], [], [8, 1], [], [], [3, 9], [10, 4], [], [5], [4, 0]]","[-1, -4, 0, -2, -2, 4, None, 1, 0, 1, 2]",338,9,,best_alone,w37588de,8.003028666384733,7.186901020411631,8.368925174747133,5,5,0,1,1,1,4.0
2773,"[[9, 5], [8, 10], [], [4, 2], [2], [], [1, 0], [], [], [], []]","[4, 1, -1, 2, 4, -1, None, 1, 4, -2, 0]",91,3,5.0,best_min,w37588de,7.410347097821025,8.503297086224126,8.792245847467877,5,3,2,0,0,2,4.0
2774,"[[7, 9], [2, 4], [], [0, 7], [], [1, 6], [8], [], [], [], []]","[-1, 2, 2, 0, -2, None, 3, -4, 3, -2, -4]",378,4,,best_alone,w37588de,7.491645473605133,7.231287004327615,8.062747901086354,6,6,0,1,1,1,4.0
2775,"[[], [], [8, 10], [], [1, 0], [3, 6], [], [5, 4], [10], [], []]","[-1, -4, 0, 3, 3, 3, 2, None, 3, 4, 4]",331,4,4.0,best_second,w37588de,7.824445930877619,8.017637159908476,8.618666160346871,6,2,4,0,0,2,1.0
2776,"[[], [7, 3], [], [8], [], [10, 0], [], [4, 2], [], [], [0, 6]]","[-4, None, 4, 2, -2, 2, 3, 4, -4, 3, 3]",252,8,0.0,best_second,w37588de,9.053569596026234,7.621195162809845,9.267571005430455,8,8,0,1,1,1,
2777,"[[], [], [], [], [1, 2], [0, 10], [5, 0], [4, 8], [9], [], []]","[-3, 4, -2, 4, 0, 1, 0, None, -3, -3, -1]",232,8,2.0,best_second,w37588de,7.922261058353247,7.0166096838942185,8.261526448396468,4,4,0,1,1,1,
2778,"[[1, 10], [], [], [], [], [8, 9], [], [0, 1], [3, 4], [6], []]","[-2, -3, -2, 0, -2, None, -1, 0, -4, 0, -3]",88,4,,best_alone,w37588de,7.610852790395251,7.896924656268864,8.457018468380168,-1,-1,0,1,1,1,2.0
2779,"[[], [], [5], [8, 7], [], [], [3, 8], [], [], [10, 2], [4, 0]]","[-4, -4, 2, -3, 0, 1, -2, 2, -2, None, -3]",32,8,,best_alone,w37588de,7.5595594960077,7.933796874815411,8.457018468380168,3,3,0,1,1,1,4.0
2780,"[[5, 7], [], [], [], [6, 9], [7], [1, 3], [], [], [2, 10], []]","[0, 4, 4, -1, None, 0, -3, 3, 3, 4, -1]",241,8,5.0,best_second,w37588de,7.959625305098116,7.003065458786462,8.284504227258495,8,8,0,1,1,2,5.0
2781,"[[4, 3], [], [], [], [], [10, 1], [], [5, 10], [0, 9], [6], []]","[-1, 3, -2, -4, 2, -2, 2, 1, None, 0, 4]",130,4,,best_alone,w37588de,7.823645930834953,7.8119734296220225,8.510772623613315,2,2,0,1,1,1,6.0
2782,"[[], [], [], [], [1, 2], [4, 10], [], [9, 6], [], [6], [8, 3]]","[-4, -3, -4, 2, 1, None, -1, 3, 1, 1, -2]",119,2,5.0,best_second,w37588de,7.751475318021457,7.724004656676065,8.430763463417849,0,-2,2,0,0,2,1.0
2783,"[[], [5, 0], [3], [], [10, 7], [], [1, 2], [], [], [], [7, 8]]","[3, -4, 3, 4, 3, -3, None, -3, -4, -2, 1]",306,11,,best_alone,w37588de,7.627544390488503,7.319202458767849,8.178077463849606,7,7,0,1,1,1,6.0
2784,"[[], [], [], [], [5, 0], [], [], [4, 5], [9, 10], [1, 6], [2]]","[0, 2, -1, 3, 4, -1, -2, -2, None, -3, 4]",374,6,,best_alone,w37588de,7.570443252057373,8.134760782418645,8.584851839890053,3,3,0,1,1,1,4.0
2785,"[[9, 5], [8, 2], [], [7, 1], [], [], [], [10, 4], [], [5], []]","[1, -3, -1, None, -3, -1, -1, 2, -4, -1, 4]",47,10,5.0,best_second,w37588de,7.738923757439457,7.901377353792616,8.516392871245468,6,6,0,1,1,2,3.0
2786,"[[], [10], [3, 5], [], [], [], [1, 10], [], [2, 9], [0, 4], []]","[-1, 1, 0, -1, -2, 3, 3, 3, None, -1, -2]",269,5,3.0,best_second,w37588de,8.099250561796959,7.870547844507712,8.684401110400145,3,3,0,1,1,2,1.0
2787,"[[], [], [], [], [2, 1], [], [], [6], [7, 6], [0, 3], [9, 4]]","[-4, -2, 3, -3, 2, -4, -4, 1, -1, -4, None]",291,10,4.0,best_second,w37588de,8.542860938164816,7.0664669701369585,8.748463629942055,5,5,0,1,1,2,1.0
2788,"[[], [], [8, 5], [4, 1], [1, 7], [10], [], [], [0, 6], [], []]","[-1, 1, None, -4, 1, 3, -3, 0, 4, 3, 2]",298,3,,best_alone,w37588de,8.841737428600586,6.947937068614969,8.981807323377534,5,5,0,1,1,1,2.0
2789,"[[], [], [7, 0], [], [9, 1], [], [10, 5], [], [6, 2], [1], []]","[-3, 3, -4, -2, 2, 2, 0, 3, None, 4, 4]",51,6,2.0,best_second,w37588de,7.743269700829004,7.681099001536359,8.405591014834934,4,4,0,1,1,2,6.0
2790,"[[5, 6], [], [1, 4], [], [], [9, 10], [3], [2, 1], [], [], []]","[None, -2, -3, 3, 1, -4, 4, -2, -1, 2, 0]",242,10,,best_alone,w37588de,7.562161631225652,7.063903961472069,8.036573409707312,7,7,0,1,1,1,2.0
2791,"[[6], [0, 6], [], [], [], [10, 9], [], [], [], [7, 8], [2, 4]]","[0, -2, 4, 0, -2, None, -4, -3, -2, -3, 4]",309,11,6.0,best_second,w37588de,7.744136627627991,7.32317071794347,8.248529124800218,8,8,0,1,1,2,1.0
2792,"[[], [5, 8], [7], [], [], [3, 9], [2, 7], [], [0, 10], [], []]","[1, None, -2, 1, 0, 1, 1, 4, 2, -4, -1]",105,3,5.0,best_third,w37588de,8.293299358711323,7.926602599181384,8.819665349340653,3,2,1,0,0,2,2.0
2793,"[[], [0, 7], [6], [8, 2], [], [], [], [], [4, 10], [1, 0], []]","[0, 1, 0, None, 2, 2, 1, 0, -4, 2, 4]",164,2,,best_alone,w37588de,8.081165777725433,6.981934677156389,8.368461137615837,1,1,0,1,1,1,2.0
2794,"[[], [], [], [], [], [7, 8], [], [0, 1], [6], [2, 4], [9, 2]]","[-4, -1, 1, 2, 4, None, 2, 1, -3, 1, -1]",134,2,2.0,best_min,w37588de,7.704811922932594,7.3901814282264295,8.252706676567644,0,0,0,1,1,1,
2795,"[[], [8, 10], [], [1, 8], [6, 2], [0], [], [], [], [4, 5], []]","[3, 0, -2, -3, -4, 0, -4, -2, -4, None, 4]",204,10,,best_alone,w37588de,7.707062655370473,7.831220214604293,8.464003362902119,3,3,0,1,1,1,2.0
2796,"[[], [6, 0], [], [1, 6], [5, 8], [], [], [4, 9], [], [10], []]","[1, 2, -1, -1, 0, 1, -1, None, -1, 4, 1]",196,5,,best_alone,w37588de,7.706162970199575,6.535241271013659,7.975908360165539,5,5,0,1,1,1,2.0
