,graph,reward,trialNumber,trial_index,visited_nodes,difficulty,difficulty_2,unchoosen_diff,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df
5494,"[[5, 4], [], [], [7, 1], [], [], [], [1], [2, 6], [8, 0]]","[-3, 1, 4, -1, -1, 3, 3, 4, 1, None]",16,21,"{8, 9, 2}",5,2.0,4.0,best_second,waedfc9c,7.476472381163905,7.271703706887368,8.07215530818825,5,5,0,1,1,2
5496,"[[], [6, 2], [], [5, 4], [], [], [2], [0, 8], [], [7, 3]]","[-2, -3, 2, -2, -3, -2, 1, -4, -3, None]",18,23,"{9, 3, 5}",2,1.0,1.0,best_second,waedfc9c,7.410951875583637,7.86940171257709,8.359134886757962,-4,-4,0,1,1,2
5498,"[[5], [], [], [], [7, 8], [], [0, 5], [2, 3], [9, 1], []]","[3, -2, 1, -2, None, -4, 0, 0, 1, -4]",20,25,"{2, 4, 7}",3,2.0,2.0,best_third,waedfc9c,7.627544390488503,7.445417556701687,8.233503140233994,1,1,0,1,1,2
5500,"[[], [], [], [5, 4], [1, 7], [2, 0], [9], [], [6, 9], []]","[-4, -2, -2, None, 0, 1, -4, 0, 1, 1]",22,27,"{2, 3, 5}",2,5.0,2.0,best_third,waedfc9c,7.6004023345004,8.0861025356691,8.565411763686711,0,-1,1,0,0,2
5502,"[[], [], [6], [2, 6], [9, 7], [], [], [1, 0], [], [8, 5]]","[-4, -3, 3, 1, None, 3, -3, -4, -1, 4]",24,29,"{9, 4, 5}",11,1.0,1.0,best_second,waedfc9c,7.275864600546533,7.564757012905729,8.12355783506165,7,7,0,1,1,2
5504,"[[], [0], [1, 0], [8, 6], [7, 3], [], [], [5, 9], [], []]","[2, -3, 2, 2, None, 0, 4, -3, -1, -4]",26,31,"{3, 4, 6}",9,2.0,4.0,best_second,waedfc9c,8.325063693631197,7.89655270164304,8.826587830773667,6,6,0,1,1,2
5506,"[[], [8, 0], [4, 7], [], [], [9, 3], [2, 1], [], [], [3]]","[-1, -4, 2, -4, 2, -1, None, -4, -4, -1]",28,33,"{2, 4, 6}",9,6.0,3.0,best_second,waedfc9c,7.926602599181384,7.85979918056211,8.586719254064848,4,4,0,1,1,2
5508,"[[7, 8], [2, 0], [4, 5], [], [], [], [9, 3], [], [], [3]]","[0, None, 2, 3, 4, 0, 3, -2, 0, 1]",30,35,"{1, 2, 4}",6,2.0,2.0,best_second,waedfc9c,8.050065422915967,7.268920128193722,8.426830751335846,6,6,0,1,1,2
5510,"[[1, 8], [], [7, 6], [5, 9], [3, 0], [], [], [6], [], []]","[2, 4, 0, -4, None, -2, 1, -2, -4, -3]",32,37,"{0, 1, 4}",11,6.0,1.0,best_second,waedfc9c,7.613818684808629,7.5766097669730375,8.28828304520769,6,6,0,1,1,2
5512,"[[9, 2], [], [1, 3], [], [5, 6], [6], [], [], [], [7, 8]]","[None, 0, 3, 2, -2, -2, 2, -4, 0, -4]",34,39,"{0, 9, 8}",8,4.0,2.0,best_second,waedfc9c,7.4181808227267885,7.71244383427499,8.268988209506658,5,-4,9,0,0,2
5514,"[[], [4, 0], [3, 8], [8], [], [], [9, 5], [6, 1], [], []]","[0, 0, 4, 4, 4, 4, -2, None, -2, 3]",36,41,"{1, 4, 7}",3,0.0,1.0,best_min,waedfc9c,7.571988449377439,7.1049654482698426,8.058327306580958,4,4,0,1,1,2
5516,"[[2, 7], [4, 3], [7], [], [], [], [8, 1], [], [5, 9], []]","[2, 2, 2, 4, -4, -1, None, 0, -4, -4]",38,43,"{1, 3, 6}",11,2.0,3.0,best_second,waedfc9c,7.905072849498666,7.818832443803404,8.555836815008442,6,6,0,1,1,2
5518,"[[7, 8], [0, 2], [3, 9], [], [5], [], [4, 5], [], [], []]","[-4, None, 3, 2, 2, 3, -4, 4, -3, -2]",40,45,"{1, 2, 3}",7,5.0,7.0,best_second,waedfc9c,8.025189321890833,7.073269717459711,8.351374706721296,5,5,0,1,1,2
5520,"[[6], [0, 6], [], [2, 4], [], [], [], [], [3, 9], [5, 7]]","[-4, 3, -1, 0, -2, 4, 2, -3, None, 3]",42,47,"{8, 3, 4}",8,2.0,7.0,best_second,waedfc9c,8.152774052744075,7.531552381407289,8.58260632996447,7,-2,9,0,0,2
5522,"[[4, 6], [9, 3], [1, 0], [], [], [], [], [5], [7, 5], []]","[-3, 4, None, 4, -4, -4, 1, 3, -2, -1]",44,49,"{1, 2, 9}",10,0.0,5.0,best_second,waedfc9c,8.154500175151943,6.331501849893691,8.303999970955195,8,3,5,0,1,2
5524,"[[], [9], [], [4, 5], [], [], [1, 9], [3, 8], [2, 0], []]","[-1, -3, -2, 0, 3, 4, 3, None, 3, 4]",46,51,"{8, 0, 7}",2,4.0,1.0,best_second,waedfc9c,8.330381569349417,7.7510451179718025,8.775085935057266,4,2,2,0,0,2
5526,"[[], [], [], [7, 9], [5], [], [], [0, 1], [4, 5], [2, 6]]","[-3, -2, 0, None, 2, 4, 1, -4, 0, 4]",48,53,"{9, 2, 3}",8,3.0,1.0,best_second,waedfc9c,7.685703061234547,7.31986492980897,8.212297138229768,5,4,1,0,1,2
5528,"[[], [9, 0], [], [6, 8], [1, 7], [], [8], [2, 5], [], []]","[-4, -3, 4, 0, None, -2, -4, 4, -2, -1]",50,55,"{2, 4, 7}",11,6.0,3.0,best_second,waedfc9c,7.580699752224563,6.787844982309579,7.953669778649798,8,8,0,1,1,2
5530,"[[3, 1], [5, 4], [6, 8], [7, 9], [], [], [8], [], [], []]","[None, -4, 2, 3, -3, 3, -2, -1, -4, 4]",52,57,"{0, 3, 7}",9,1.0,6.0,best_second,waedfc9c,7.68017564043659,6.775366090936392,8.019612794400267,7,2,5,0,1,2
5532,"[[4], [0, 4], [], [5, 6], [], [], [], [], [2, 7], [8, 3]]","[2, 2, -3, -3, 3, 0, -4, 3, 4, None]",54,59,"{8, 9, 7}",10,1.0,4.0,best_second,waedfc9c,7.6708948313621175,7.103322062526113,8.11969625295725,7,7,0,1,1,2
5534,"[[8], [], [], [], [3, 2], [7, 4], [], [1, 6], [], [0, 8]]","[4, -4, -1, -2, 2, None, -2, -3, -1, 3]",56,61,"{2, 4, 5}",5,3.0,2.0,best_second,waedfc9c,7.705262474866325,8.07215530818825,8.59840444684106,1,1,0,1,1,2
5536,"[[], [7, 8], [4, 0], [5], [], [], [3, 5], [], [], [2, 1]]","[3, -2, 0, -4, 2, -3, -2, -3, -1, None]",58,63,"{9, 2, 4}",5,3.0,2.0,best_second,waedfc9c,7.068172000388042,6.917705609835306,7.688455356549944,3,2,1,0,1,2
5538,"[[6], [9, 4], [0, 6], [], [], [], [], [8, 1], [5, 3], []]","[0, 4, -1, 0, 2, 1, -1, None, -4, 0]",60,65,"{1, 9, 7}",7,2.0,1.0,best_second,waedfc9c,7.493873886783559,6.888572459565363,7.9291264873067995,6,4,2,0,1,2
5540,"[[7, 8], [], [], [], [5], [], [4, 5], [2, 1], [9, 3], []]","[None, 0, -3, -2, -2, 1, 0, -4, 4, 1]",62,67,"{0, 8, 9}",8,6.0,3.0,best_second,waedfc9c,7.768110378525989,7.560080465021827,8.36240897761537,5,5,0,1,1,2
5542,"[[4, 6], [], [], [1], [8, 2], [], [5, 9], [3, 1], [], []]","[None, 3, 2, -4, -3, -4, -3, -3, 4, -1]",64,69,"{0, 8, 4}",5,5.0,3.0,best_second,waedfc9c,6.933423025730715,7.570443252057373,7.994632311431825,1,1,0,1,1,2
5544,"[[], [8, 2], [7, 5], [9, 4], [], [], [], [], [6, 0], [4]]","[1, None, -1, -4, -1, -2, 4, -4, 4, 2]",66,71,"{8, 1, 6}",9,3.0,2.0,best_second,waedfc9c,7.410951875583637,6.744059186311348,7.824845691026857,8,8,0,1,1,2
5546,"[[2, 3], [], [], [], [], [1], [9, 0], [], [5, 1], [4, 7]]","[1, -4, 4, -3, -1, 3, None, 2, 4, 4]",68,73,"{9, 4, 6}",4,2.0,7.0,best_third,waedfc9c,8.454040376410969,6.082218910376446,8.543055850941965,6,3,3,0,1,2
5548,"[[3, 2], [8, 5], [], [], [0, 1], [], [9], [6, 9], [], []]","[1, 2, 3, 4, None, 4, 2, 2, 1, 1]",70,75,"{0, 3, 4}",2,2.0,3.0,best_min,waedfc9c,7.771910256435763,6.48768401848461,8.015987811027237,6,5,1,0,0,2
5550,"[[], [3, 8], [], [], [9, 0], [1, 4], [7, 2], [2], [], []]","[1, 1, -3, -4, 4, None, 1, -3, -3, 3]",72,77,"{9, 4, 5}",7,3.0,1.0,best_second,waedfc9c,7.649216319820633,6.068425588244111,7.835974581721566,7,7,0,1,1,2
5552,"[[8, 4], [2, 9], [], [], [], [3, 6], [], [1, 5], [4], []]","[-3, 1, 1, 4, 3, 2, 1, None, 2, -3]",74,79,"{3, 5, 7}",5,1.0,4.0,best_second,waedfc9c,8.42463920980563,7.400620577371135,8.731336360533149,6,6,0,1,1,2
5554,"[[], [], [], [], [], [3, 0], [1], [4, 2], [6, 1], [7, 5]]","[-1, -4, -4, 1, 2, -3, 1, 4, 1, None]",76,81,"{9, 4, 7}",8,8.0,2.0,best_second,waedfc9c,7.853604813097837,6.450470422144177,8.073091199693156,6,6,0,1,1,2
5556,"[[5], [], [], [], [7, 8], [], [0, 5], [9, 2], [3, 1], []]","[2, 4, -2, -3, None, 2, 3, -4, 4, 0]",78,83,"{8, 1, 4}",11,0.0,2.0,best_second,waedfc9c,7.723120092266331,7.794411205726601,8.452334619067742,8,8,0,1,1,2
5558,"[[], [], [3, 6], [4, 0], [], [9, 8], [1, 7], [], [], [8]]","[2, 0, None, -4, 4, 1, 1, -2, 1, -1]",80,85,"{1, 2, 6}",2,3.0,2.0,best_third,waedfc9c,7.586803535162581,8.340694647925071,8.726156679156613,1,1,0,1,1,2
5560,"[[], [8, 7], [6, 4], [], [], [], [4], [3, 5], [9, 0], []]","[4, None, 0, -3, -1, 1, -2, -4, 4, -3]",82,87,"{8, 1, 0}",11,0.0,4.0,best_second,waedfc9c,8.160803920954665,7.023758954738443,8.438799123988225,8,8,0,1,1,2
5562,"[[9, 6], [4, 8], [], [5, 2], [8], [], [], [0, 3], [], []]","[-4, 3, 2, -2, 0, 4, -4, None, -4, 3]",84,89,"{3, 5, 7}",5,4.0,7.0,best_second,waedfc9c,8.185071477532281,6.9508147684425845,8.440312147080279,2,2,0,1,1,2
5564,"[[], [6, 3], [8, 9], [], [1, 5], [0, 7], [], [], [9], []]","[0, -4, 2, -2, None, -2, 3, 4, -1, -4]",86,91,"{4, 5, 7}",5,6.0,5.0,best_third,waedfc9c,8.386172928977834,7.186144304522325,8.649273531773446,2,2,0,1,1,2
5566,"[[5, 7], [3, 4], [], [4], [], [6, 9], [], [8, 2], [], []]","[None, 4, 0, 2, 1, 4, 4, -4, -4, 2]",88,93,"{0, 5, 6}",10,2.0,4.0,best_second,waedfc9c,7.6838639802564295,6.63200177739563,7.983098940710892,8,8,0,1,1,2
5568,"[[4, 5], [], [8, 1], [], [3, 7], [6, 9], [], [], [1], []]","[None, -3, -2, 4, 1, -3, 1, -2, 3, 3]",90,95,"{0, 3, 4}",6,3.0,2.0,best_third,waedfc9c,8.0727793331695,6.64639051484773,8.287780027088433,5,5,0,1,1,2
5570,"[[], [2, 7], [0, 4], [], [], [], [], [5, 3], [9, 6], [6]]","[-4, None, 4, 2, -1, 1, 0, 0, 1, 0]",92,97,"{1, 2, 4}",2,5.0,1.0,best_min,waedfc9c,7.385851078125209,7.867105500316739,8.348064228408266,3,3,0,1,1,2
5572,"[[], [], [1], [6, 9], [2, 1], [], [8, 0], [], [], [5, 7]]","[2, 0, -2, None, 0, 4, 4, -3, -1, 1]",94,99,"{0, 3, 6}",4,2.0,7.0,best_third,waedfc9c,7.220373836723949,7.483806687665835,8.053569169134542,6,6,0,1,1,2
5574,"[[], [0], [], [], [6, 7], [8, 4], [], [], [3, 2], [1, 0]]","[2, 1, 2, -2, -1, None, 4, -4, -2, -2]",96,101,"{4, 5, 6}",6,3.0,4.0,best_min,waedfc9c,7.515344571180435,7.589841512182657,8.246171559857563,3,3,0,1,1,2
5576,"[[], [], [], [4, 0], [0], [7, 8], [], [9, 1], [2, 6], []]","[-4, 2, 3, 1, -3, None, -2, -3, -3, 0]",98,103,"{1, 5, 7}",3,5.0,5.0,best_min,waedfc9c,8.536995818712416,7.161622002939187,8.762176509334903,0,-1,1,0,0,2
5578,"[[], [4], [], [1, 4], [], [9, 2], [], [8, 5], [6, 0], []]","[-2, -2, -4, 3, 1, 0, 3, None, 4, -1]",100,105,"{8, 6, 7}",8,6.0,3.0,best_second,waedfc9c,6.904750769961838,7.566311014772463,7.982074875081202,7,7,0,1,1,2
5580,"[[], [], [6, 7], [], [8, 9], [], [1, 3], [0, 5], [9], []]","[-3, 0, None, 4, -2, -4, 1, -3, -4, -2]",102,107,"{1, 2, 6}",9,3.0,1.0,best_second,waedfc9c,7.710653323501202,6.926577033222725,8.086410275323782,5,1,4,0,1,2
5582,"[[5], [6, 3], [], [], [7, 1], [], [], [2, 8], [], [0, 5]]","[4, 3, -1, 3, None, -2, 2, -1, 4, 3]",104,109,"{1, 4, 6}",4,0.0,5.0,best_second,waedfc9c,8.339261982923576,6.645090969505644,8.507748732588238,6,5,1,0,1,2
5584,"[[], [5, 6], [4], [8, 0], [], [], [], [2, 4], [], [1, 3]]","[-3, 3, 2, 2, -2, -2, 0, 1, 3, None]",106,111,"{9, 1, 6}",4,3.0,6.0,best_min,waedfc9c,7.090076835776092,7.160845906664298,7.818832443803404,5,3,2,0,0,2
5586,"[[], [], [5], [1, 6], [9, 3], [], [], [], [2, 5], [7, 0]]","[3, -4, 4, 2, None, -4, 1, 1, 4, -1]",108,113,"{3, 4, 6}",3,1.0,2.0,best_min,waedfc9c,8.285008895449877,8.217438537730187,8.944811104165534,3,3,0,1,1,2
5588,"[[8, 5], [], [0, 4], [], [3, 1], [], [7], [], [], [6, 7]]","[-3, -1, None, 1, 4, -4, -3, 1, -2, 0]",110,115,"{2, 3, 4}",8,5.0,2.0,best_second,waedfc9c,7.232010331664759,7.508238774678663,8.072467369354772,5,5,0,1,1,2
5590,"[[], [], [1, 3], [], [], [2, 6], [0, 9], [4], [7, 4], []]","[-2, -2, 2, -4, 2, None, 4, 2, 0, 4]",112,117,"{1, 2, 5}",8,6.0,6.0,best_second,waedfc9c,7.297091005160418,7.848153086199526,8.3030093814735,8,0,8,0,0,2
5592,"[[9, 1], [], [], [], [8, 0], [2], [5, 2], [], [7, 3], []]","[2, -2, 2, -3, None, 2, 2, -4, -4, 3]",114,119,"{0, 9, 4}",10,4.0,1.0,best_second,waedfc9c,7.69484807238461,6.922643891475888,8.074337694089515,5,5,0,1,1,2
5594,"[[6, 8], [], [5, 9], [1], [3, 1], [], [], [0, 2], [], []]","[-1, -1, 2, 3, 2, 4, 0, None, -2, -1]",116,121,"{2, 5, 7}",7,3.0,2.0,best_second,waedfc9c,7.995306620290822,7.533693709848633,8.483843211734683,6,6,0,1,1,2
5596,"[[7, 2], [], [3, 4], [], [], [6, 1], [1], [9, 8], [], []]","[None, 0, -4, 4, 1, 4, 3, 1, -2, -3]",118,123,"{0, 8, 7}",2,3.0,3.0,best_min,waedfc9c,7.8961806086154915,7.503840746698951,8.412054873292933,0,-1,1,0,0,2
5598,"[[], [8, 9], [], [5, 6], [2, 0], [6], [], [4, 1], [], []]","[0, 0, -2, 3, 1, -3, 1, None, 0, 2]",120,125,"{1, 9, 7}",2,2.0,2.0,best_third,waedfc9c,10.085559078074873,7.844240718141812,10.186559012430227,2,2,0,1,1,2
5600,"[[], [], [], [7], [3, 7], [], [8, 9], [], [2, 1], [0, 5]]","[3, 2, 4, 4, 2, -3, None, -1, 0, -4]",122,127,"{8, 2, 6}",6,2.0,6.0,best_second,waedfc9c,8.094073148069352,6.97914527506881,8.377471248241099,4,4,0,1,1,2
5602,"[[], [5, 9], [], [], [8], [6, 3], [], [4, 8], [], [0, 2]]","[4, None, -1, 0, 4, -4, -1, 4, 3, 1]",124,129,"{0, 1, 9}",8,2.0,1.0,best_second,waedfc9c,7.492760300922379,7.266827347520591,8.078998258685155,5,5,0,1,1,2
5604,"[[], [4, 7], [], [0, 6], [7], [], [], [], [3, 9], [2, 5]]","[-2, 3, -2, -4, 1, 3, -4, 4, None, 4]",126,131,"{8, 9, 5}",11,1.0,2.0,best_second,waedfc9c,8.055792450977771,7.802209316247118,8.62998601889136,7,7,0,1,1,2
5606,"[[3, 6], [2, 0], [4, 7], [], [], [9], [], [], [5, 9], []]","[-4, None, 3, -1, 2, -1, 3, -3, -4, 4]",128,133,"{1, 2, 4}",7,6.0,4.0,best_second,waedfc9c,7.1785454837637,7.134093721192866,7.849323818040561,5,5,0,1,1,2
5608,"[[], [2, 0], [], [4, 8], [], [6, 7], [7], [], [], [3, 1]]","[-4, -1, -3, 1, 4, 4, -2, -4, -1, None]",130,135,"{9, 3, 4}",8,2.0,1.0,best_second,waedfc9c,7.9483852851118995,6.993932975223189,8.273846932784508,5,5,0,1,1,2
5610,"[[7], [], [], [], [0, 7], [3, 2], [], [], [6, 1], [5, 8]]","[2, 2, 4, -1, 1, 0, 1, 4, -1, None]",132,137,"{9, 2, 5}",4,4.0,1.0,best_min,waedfc9c,7.397561535524052,7.1846291527173145,7.989560449333865,4,4,0,1,1,2
