,graph,reward,trialNumber,difficulty,difficulty_2,type,wid,RT_first_visit,RT_second_visit,RT,max_reward,current_reward,loss,accuracy,accuracy_1,df,unchoosen_diff
4105,"[[2], [], [], [], [], [1, 3], [], [0, 2], [4, 10], [8, 5], []]","[-3, 0, 0, -1, 4, 2, -3, 0, -4, None, 3]",233,2,3.0,best_second,wc312caf,8.815370000960659,8.0805469658245,9.207034914967455,2,2,0,1,1,2,1.0
4107,"[[], [0, 6], [], [4], [], [], [], [], [2, 5], [1, 8], [3, 4]]","[-3, -3, -4, 4, 4, -1, 1, 2, 3, None, -2]",377,5,4.0,best_second,wc312caf,7.930925372483388,8.266164436612492,8.805525052709516,2,-1,3,0,1,2,4.0
4108,"[[10, 2], [], [], [], [], [], [9, 4], [3, 5], [7, 6], [], [2]]","[0, -1, -1, -1, -1, -3, -2, 1, None, -2, 2]",303,3,4.0,best_second,wc312caf,8.62245370207373,7.9672801789422,9.040619097157967,0,0,0,1,1,2,1.0
4118,"[[], [], [1], [5, 10], [], [], [2, 1], [0, 4], [], [7, 3], []]","[-2, 3, -1, 0, 0, 0, -4, 1, 4, None, 2]",33,2,2.0,best_third,wb6a7f71,9.068892008391808,6.86484777797086,9.173468897200278,2,0,2,0,1,2,2.0
4122,"[[9, 5], [], [3], [], [], [1, 6], [], [], [2, 3], [10, 7], []]","[None, 3, -2, -3, -1, 4, -4, -3, 1, -4, -1]",105,11,8.0,best_second,wb6a7f71,8.727940222393896,7.812782818577581,9.064620717626775,7,7,0,1,1,2,2.0
4123,"[[], [6], [], [7, 4], [], [1, 6], [], [], [9, 3], [2, 0], []]","[-3, 1, -1, 4, 4, 1, -2, -4, None, 2, -3]",71,8,5.0,best_third,wb6a7f71,9.693815353719375,7.753194269884341,9.82795548992369,8,1,7,0,0,2,8.0
4124,"[[7, 6], [], [], [], [], [10], [9, 3], [4, 2], [5, 10], [], []]","[None, 0, 1, -2, 4, -3, -1, 4, 4, -4, -3]",69,9,3.0,best_second,wb6a7f71,8.51819269174932,8.565602330623925,9.235228087483963,8,8,0,1,1,2,2.0
4127,"[[8, 7], [], [10, 6], [0, 2], [9, 5], [], [], [], [], [5], []]","[3, 2, 2, None, 2, -1, -4, 0, 4, -3, 0]",41,6,3.0,best_second,wb6a7f71,9.063926353520646,6.398594934535208,9.13108069099055,7,7,0,1,1,2,4.0
4128,"[[9, 5], [8], [7, 0], [], [1, 8], [], [], [10, 3], [], [], []]","[-3, 0, None, -2, 1, -2, -4, 4, 3, -3, 4]",177,11,6.0,best_second,wb6a7f71,8.14583961293684,7.202661196523238,8.474494436883122,8,8,0,1,1,2,1.0
4131,"[[], [], [], [], [], [2, 10], [0], [6, 0], [9, 5], [1, 4], []]","[-1, -1, 1, 0, 2, 4, 2, 1, None, -3, 3]",195,7,1.0,best_second,wb6a7f71,8.304494897963567,7.098375638590787,8.566173813637858,7,5,2,0,1,2,3.0
4133,"[[], [2, 8], [6, 7], [], [], [4], [], [], [3, 0], [5, 4], []]","[0, None, -3, -2, -3, 1, 2, 0, -2, -4, 3]",25,2,2.0,best_third,wb6a7f71,8.559677803022392,8.690305809124883,9.320180837655716,-1,-2,1,0,0,2,2.0
4134,"[[], [], [5, 6], [], [10, 0], [6], [], [], [9, 4], [1, 7], []]","[-4, 1, 0, -1, -4, -2, -1, 2, None, -2, -2]",65,5,4.0,best_second,wb6a7f71,8.277666160851503,8.018625465045748,8.8495139654864,0,0,0,1,1,2,2.0
4135,"[[9, 1], [], [0, 6], [8, 5], [], [], [10, 7], [], [5], [], []]","[-4, 3, None, 2, -1, -4, 2, -1, 1, 4, 0]",193,2,3.0,best_second,wb6a7f71,8.252967195000798,8.262558973010657,8.950792138768172,2,2,0,1,1,2,1.0
4137,"[[3, 1], [], [], [1], [5, 2], [], [], [], [10, 4], [], [6, 9]]","[3, 4, -1, -4, 3, -3, -3, 1, None, 2, -1]",127,3,4.0,best_third,wb6a7f71,8.245909264774092,7.969357742016347,8.810161268297255,2,2,0,1,1,2,5.0
4138,"[[], [4, 7], [], [6, 2], [7], [], [], [], [5, 0], [8, 3], []]","[4, 4, 3, 2, 2, 0, -3, -1, 2, None, -3]",159,4,2.0,best_third,wb6a7f71,7.952263308657046,8.0149968943483,8.67709870892586,6,6,0,1,1,2,6.0
4140,"[[], [], [], [], [0], [1, 3], [], [4, 0], [5, 10], [], [2, 6]]","[-1, -4, 2, -1, -1, -4, -2, -4, None, 0, 3]",181,9,5.0,best_second,wb6a7f71,7.685243607975833,8.027476530860481,8.56388591940822,5,5,0,1,1,2,3.0
4141,"[[2, 10], [6, 3], [10], [4, 9], [], [], [8, 5], [], [], [], []]","[0, None, -1, -2, -2, -1, 1, -4, -4, 0, -4]",5,3,2.0,best_third,wb6a7f71,8.064950891749143,8.392536586816682,8.935113740791747,0,0,0,1,1,2,2.0
4144,"[[], [], [7, 1], [], [0, 9], [], [10, 4], [1], [], [], [8, 3]]","[0, 2, 2, 3, 1, 1, None, -2, 2, 1, -3]",131,2,0.0,best_second,wb6a7f71,7.848543482456679,8.503297086224126,8.92159106356398,2,2,0,1,1,2,1.0
4145,"[[], [5, 2], [6, 0], [4, 10], [10], [7, 9], [], [], [], [], []]","[2, None, -1, 0, 0, -4, 3, 0, -3, 1, -2]",73,4,3.0,best_second,wb6a7f71,8.288785810426928,7.766416898019656,8.754318540250866,2,2,0,1,1,2,1.0
4148,"[[], [], [], [9, 6], [5, 1], [1], [2, 0], [], [], [7, 10], []]","[0, 1, 4, None, 3, -1, 4, -4, 4, -3, 0]",99,10,4.0,best_second,wb6a7f71,8.081475040137052,7.693481640835175,8.599141774063405,8,8,0,1,1,2,4.0
4149,"[[], [], [], [7, 0], [], [], [4, 2], [0], [9, 6], [10, 5], []]","[0, -3, -2, 0, 4, 4, 1, -2, None, -4, -1]",115,7,3.0,best_third,wb6a7f71,7.685243607975833,7.57095858316901,8.32263709695394,5,5,0,1,1,2,5.0
4150,"[[5], [], [4, 9], [0, 5], [], [], [7, 8], [], [], [], [2, 6]]","[-1, 2, 2, 3, -2, 0, -4, 0, -4, 4, None]",157,10,2.0,best_second,wb6a7f71,7.906178840394815,8.251663923605589,8.786762208441091,6,6,0,1,1,2,4.0
4151,"[[], [], [6, 3], [], [], [4, 1], [], [], [2, 5], [7], [9, 7]]","[-1, -2, 1, 4, -4, 1, -3, 4, None, 3, -2]",155,7,3.0,best_third,wb6a7f71,8.90354343566472,7.950854857719988,9.229652683008556,5,-1,6,0,0,2,7.0
4154,"[[1, 3], [], [], [], [5, 2], [], [8], [], [], [0, 4], [6, 8]]","[-3, 1, -2, -3, 1, 4, 1, -3, 3, None, -1]",19,8,3.0,best_second,wb6a7f71,8.213110697596676,6.495265555937007,8.377931124082728,5,5,0,1,1,2,4.0
4157,"[[1, 9], [], [7, 3], [], [10, 5], [], [4, 0], [3], [], [], []]","[2, -3, 1, 0, 1, 0, None, -4, -2, -4, -1]",145,2,1.0,best_second,wb6a7f71,9.03264808356589,6.733401891837359,9.128153700988236,1,1,0,1,1,2,1.0
4160,"[[9, 2], [], [7, 4], [10, 1], [], [], [], [], [], [8, 5], [1]]","[None, 2, 1, -3, -2, 2, 4, 2, 1, 3, 0]",91,3,1.0,best_second,wb6a7f71,8.529911963824011,6.915723448631314,8.711278615130434,5,5,0,1,1,2,4.0
4164,"[[5, 4], [10, 3], [1, 9], [], [], [4], [], [], [], [8, 7], []]","[-4, -3, None, 2, 0, -4, -2, -3, 3, 0, 4]",175,4,3.0,best_min,wb6a7f71,9.136047767394327,6.2766434893416445,9.191667106710563,3,3,0,1,1,2,2.0
4165,"[[], [7, 3], [], [], [2, 8], [4, 9], [], [3], [], [6, 10], []]","[2, 1, 3, 0, 3, None, -4, 4, -4, -4, -2]",15,11,7.0,best_second,wb6a7f71,8.905308661189288,6.893656354602635,9.030735122676456,6,6,0,1,1,2,2.0
4167,"[[], [], [7], [], [3, 0], [2, 7], [], [], [], [10, 4], [6, 1]]","[-2, 0, 1, 3, 3, -3, -4, -1, -4, None, -3]",163,9,5.0,best_second,wb6a7f71,8.6164953924901,6.659293919683638,8.748463629942055,6,6,0,1,1,2,4.0
4168,"[[9, 6], [5, 8], [3], [], [2, 3], [], [], [], [], [], [1, 0]]","[4, -4, 3, 3, 4, 4, -2, 1, -4, 4, None]",133,10,6.0,best_second,wb6a7f71,8.389359819906353,7.586803535162581,8.759511722116487,8,8,0,1,1,2,8.0
4171,"[[], [8], [7, 6], [], [], [], [4, 3], [9, 5], [], [], [1, 8]]","[-2, -3, None, 1, 0, -2, 4, -4, -1, -3, 0]",3,8,3.0,best_second,wb6a7f71,7.969703583278656,7.82043951526218,8.590815331286851,5,5,0,1,1,2,1.0
4172,"[[], [], [], [6], [], [3, 6], [], [], [0, 4], [8, 10], [2, 7]]","[-1, 3, -4, 1, -3, -3, 4, 4, -3, None, -4]",119,6,0.0,best_min,wb6a7f71,8.511376306094673,8.428143374582726,9.163667963777753,0,-4,4,0,0,2,8.0
4177,"[[], [10, 3], [0, 7], [], [], [1, 2], [9, 8], [], [], [8], []]","[3, -3, 3, 2, 1, None, -3, -3, 2, -3, -2]",171,8,6.0,best_second,wb6a7f71,7.388327859577107,7.289610521451168,8.033009498596668,6,6,0,1,1,2,4.0
4181,"[[4, 9], [6], [], [0, 5], [], [2, 8], [], [1, 6], [], [], []]","[3, 1, 3, None, -3, -1, 2, 3, -4, 1, -2]",17,5,2.0,best_third,wb6a7f71,8.647870515057853,7.121252453244542,8.844336332748933,4,4,0,1,1,2,7.0
4183,"[[], [], [1, 8], [], [2, 10], [], [7, 9], [9], [], [], [5, 3]]","[0, -1, -1, -4, None, 1, 1, 1, 4, -3, -2]",125,6,5.0,best_third,wb6a7f71,8.225503097566918,7.277247726631484,8.55275336681479,3,3,0,1,1,2,5.0
4184,"[[], [0, 5], [7, 1], [10, 6], [], [], [], [8, 4], [], [], [6]]","[2, -2, None, 3, -1, -3, -2, 3, 4, 2, 1]",109,8,4.0,best_second,wb6a7f71,7.890208213109961,6.498282149476434,8.11192806331074,7,7,0,1,1,2,5.0
4185,"[[3, 6], [], [], [], [9], [10, 0], [], [], [4, 9], [], [2, 7]]","[-2, -4, -1, 0, -2, None, -2, 1, 0, 3, -4]",121,2,0.0,best_third,wb6a7f71,8.415603335654604,8.197538739721185,9.005527777346696,-2,-2,0,1,1,2,2.0
4186,"[[], [6, 4], [7], [], [], [2, 7], [], [], [9, 3], [], [8, 1]]","[-3, 0, 0, -2, -4, 2, -1, -4, 4, 3, None]",189,8,6.0,best_second,wb6a7f71,8.46863300080086,7.00669522683704,8.676928249537397,7,7,0,1,1,2,3.0
4188,"[[8], [9, 3], [0, 8], [], [], [], [], [6, 5], [], [], [7, 1]]","[-3, 4, -3, -1, 3, -1, 4, -3, 2, 4, None]",187,8,5.0,best_second,wb6a7f71,7.632885505395133,7.496097345175956,8.259716961021521,8,8,0,1,1,2,5.0
4191,"[[6, 1], [], [7, 9], [4, 10], [], [], [], [9], [0, 3], [], []]","[2, 4, 2, 2, -3, 0, 0, 1, None, -4, 3]",81,4,2.0,best_third,wb6a7f71,8.42945427710823,6.7357800142423265,8.598035579260339,6,6,0,1,1,2,6.0
4192,"[[9], [], [1, 3], [], [], [0, 9], [8, 4], [], [], [], [6, 2]]","[3, -2, 1, -3, 3, -1, 3, -4, -3, 1, None]",161,7,0.0,best_second,wb6a7f71,7.5126175446745105,6.967909201801884,7.969703583278656,6,6,0,1,1,2,1.0
4194,"[[], [7], [5, 8], [1, 7], [], [0, 4], [], [], [10, 6], [], []]","[-2, 1, None, 2, -3, -3, -2, 1, 4, -1, 4]",113,11,6.0,best_second,wb6a7f71,7.890208213109961,6.690842277418563,8.153349757998892,8,8,0,1,1,2,1.0
4198,"[[1], [], [], [0, 1], [], [7, 2], [], [], [9, 5], [10, 6], []]","[1, -4, -3, 4, -2, -1, -1, -2, None, 2, 1]",7,5,3.0,best_second,wb6a7f71,8.174702882469461,6.679599185844383,8.376781037699491,3,3,0,1,1,2,1.0
4199,"[[], [], [10, 1], [0, 8], [6, 5], [], [], [], [], [3, 4], [1]]","[4, 1, -2, -4, 4, -2, 4, 0, -4, None, -4]",129,10,6.0,best_second,wb6a7f71,7.498315870766981,6.548219102762372,7.824845691026857,8,8,0,1,1,2,8.0
4206,"[[], [10, 2], [8, 3], [], [], [], [5], [6, 5], [], [], [0, 9]]","[2, None, -3, -3, 0, 0, -3, 3, 0, 3, -2]",57,4,5.0,best_second,wb6a7f71,7.88193748927207,7.094234845924755,8.256607344626158,1,1,0,1,1,2,3.0
4208,"[[], [], [], [], [], [3, 2], [5, 10], [0], [], [7, 0], [1, 4]]","[3, -1, 2, -2, 1, 4, None, 4, -4, 4, 2]",167,4,2.0,best_third,wb6a7f71,8.006034178749008,7.118016204465333,8.350429973538136,6,6,0,1,1,2,2.0
4210,"[[], [], [3, 0], [], [1], [6, 2], [7, 10], [], [4, 1], [], []]","[-2, 2, 2, 3, 0, None, -4, 2, -1, -1, 0]",149,7,4.0,best_second,wb6a7f71,7.470224135899966,7.270312886079025,8.068089626278242,5,5,0,1,1,2,2.0
4211,"[[10, 3], [4, 9], [8, 7], [], [], [1, 0], [], [], [7], [], []]","[-1, 4, -2, 4, 0, None, 3, -3, 2, -3, 3]",185,2,7.0,best_min,wb6a7f71,7.384610383176974,7.824845691026857,8.321664807135,4,4,0,1,1,2,1.0
4212,"[[], [], [3, 1], [1], [], [], [7, 9], [], [10, 6], [], [0, 5]]","[-3, 3, 1, 4, -3, 4, -1, -2, None, 3, 4]",179,8,0.0,best_third,wb6a7f71,7.516977224604321,7.071573364211532,8.011686729127845,8,8,0,1,1,2,5.0
4214,"[[4], [], [9, 1], [], [], [2, 6], [8, 7], [], [], [], [0, 4]]","[0, -3, 0, -1, 1, None, -2, 4, 1, 1, 2]",93,3,3.0,best_third,wb6a7f71,8.055792450977771,7.669961995473577,8.574329382787047,2,1,1,0,0,2,3.0
4216,"[[], [2, 10], [], [], [3, 6], [0], [], [5, 0], [], [1, 4], []]","[-1, -2, 4, 1, 3, -3, -2, -1, 2, None, 2]",35,3,5.0,best_third,wb6a7f71,7.32052696227274,7.668093709082406,8.202208436436447,4,4,0,1,1,2,2.0
4217,"[[5], [], [], [9, 6], [], [], [2, 10], [0, 5], [], [8, 1], []]","[0, -4, -4, None, -1, 0, 2, -1, -1, -4, 4]",147,11,2.0,best_second,wb6a7f71,7.652070746116482,7.696212639346407,8.36730010184162,6,6,0,1,1,2,3.0
4218,"[[9, 7], [8, 0], [], [], [10, 2], [], [], [], [5, 6], [], [2]]","[-4, None, -3, 1, -2, 4, -2, 4, -1, -2, 4]",197,6,1.0,best_third,wb6a7f71,7.774435510302958,6.97166860472579,8.14438886554762,3,3,0,1,1,2,6.0
4219,"[[2, 6], [7, 3], [6], [5, 10], [], [], [], [8, 4], [], [], []]","[1, None, 4, 3, -3, 1, 4, -4, 0, 4, -4]",153,8,7.0,best_second,wb6a7f71,7.4798641311650265,7.7752758464868625,8.331345424845724,4,4,0,1,1,2,3.0
4220,"[[7, 10], [], [], [], [2, 9], [6, 3], [3], [], [4, 0], [], []]","[-4, 1, -2, 3, -2, -2, -4, 3, None, 0, 1]",55,2,2.0,best_third,wb6a7f71,8.046549357283078,7.2456550675945355,8.41715183723601,-1,-2,1,0,0,2,2.0
4222,"[[], [], [1], [], [], [9, 7], [2, 1], [0, 8], [], [10, 4], []]","[1, -3, -3, 1, -2, None, 3, 3, 4, -2, 2]",13,7,1.0,best_second,wb6a7f71,7.536363938404511,7.641084249174915,8.282988692742602,7,7,0,1,1,2,4.0
4225,"[[], [], [], [5], [1, 0], [], [3, 5], [10, 4], [], [], [8, 2]]","[3, -2, -1, 2, 4, -2, -4, None, -4, 3, -3]",107,10,1.0,best_second,wb6a7f71,7.0825485693553,7.602401335665818,8.068716192714781,7,7,0,1,1,2,3.0
4226,"[[8, 1], [], [], [], [], [3, 10], [], [5, 9], [1], [6, 4], []]","[2, 1, -3, -3, -2, 2, -1, None, 3, 2, 1]",111,3,1.0,best_min,wb6a7f71,8.191463051326926,7.561121589530238,8.618123909994678,3,3,0,1,1,2,1.0
4227,"[[], [], [9], [0, 5], [2, 9], [], [7, 8], [], [], [], [6, 3]]","[-4, -2, -2, -2, 4, -1, 4, -4, 4, 1, None]",27,11,0.0,best_second,wb6a7f71,6.848005274576362,6.923628628138427,7.579167967396076,8,8,0,1,1,2,3.0
4230,"[[], [], [4, 6], [], [3, 0], [], [1, 5], [10], [], [7, 10], []]","[0, 4, None, 1, -3, -3, -1, 1, 4, -2, -3]",165,6,2.0,best_min,wb6a7f71,7.530479995245536,7.041411663794811,8.00836557031292,3,3,0,1,1,2,1.0
4231,"[[], [], [], [8, 1], [6, 2], [], [2], [0, 5], [], [], [3, 7]]","[2, -2, 0, -4, 1, 1, 4, 4, -4, 1, None]",173,9,3.0,best_second,wb6a7f71,7.962763930168115,8.12415060330663,8.739696537843024,6,6,0,1,1,2,2.0
4232,"[[], [6, 9], [], [5, 4], [], [4], [], [], [0, 7], [], [8, 1]]","[2, 3, -3, 0, -3, 2, -4, 4, 2, 0, None]",11,4,3.0,best_second,wb6a7f71,7.666690200080086,7.072421900537371,8.105911197986508,6,-1,7,0,0,2,2.0
4233,"[[], [10, 2], [], [6, 7], [0, 8], [], [], [], [], [4, 3], [2]]","[4, -2, 0, -4, 3, 1, 0, -4, -3, None, 1]",137,11,6.0,best_second,wb6a7f71,7.0707241072602764,7.025538314638521,7.741099090035365,7,7,0,1,1,2,4.0
4235,"[[5, 4], [], [], [10], [], [], [2, 8], [3, 10], [], [6, 0], []]","[3, -3, -1, 3, -2, -4, -4, -3, 4, None, -1]",53,3,5.0,best_third,wb6a7f71,7.387090235656757,7.733245646529795,8.26796230533871,1,1,0,1,1,2,5.0
4236,"[[6, 10], [], [], [8, 4], [], [], [9, 2], [], [4], [], [5, 1]]","[None, 1, 3, -1, -3, 2, 2, -1, -4, 2, -2]",75,4,1.0,best_second,wb6a7f71,7.6624678152002375,6.925595197110468,8.053251153549098,5,5,0,1,1,2,1.0
4238,"[[], [2], [], [], [1, 2], [], [0, 10], [6, 9], [], [8, 3], []]","[3, 4, 2, -1, -3, -3, 2, None, -3, -2, 0]",141,7,2.0,best_second,wb6a7f71,7.474204806496124,6.698268054115412,7.85243908535751,5,5,0,1,1,2,2.0
4239,"[[], [], [], [6, 9], [], [2], [], [5, 2], [3, 10], [], [0, 1]]","[0, -1, -4, -4, 0, 0, 4, 2, None, 3, 2]",97,2,3.0,best_second,wb6a7f71,7.346010209913293,7.916078096302786,8.364042011922061,2,2,0,1,1,2,1.0
4240,"[[], [8], [], [10, 6], [3, 7], [], [], [0, 5], [], [1, 8], []]","[4, -4, 3, -1, None, 2, -2, 4, -2, 1, 1]",63,7,2.0,best_second,wb6a7f71,7.620214770574456,6.302618975744904,7.857093864902493,8,8,0,1,1,2,3.0
4241,"[[10, 8], [], [3, 7], [7], [], [], [], [], [1, 4], [], [6, 5]]","[None, 1, 2, 0, 4, 3, 4, 0, 2, 4, 1]",191,2,2.0,best_min,wb6a7f71,8.04044688130311,7.64396194900253,8.55468163582723,6,6,0,1,1,2,1.0
4245,"[[], [0, 5], [], [4, 9], [], [], [8, 10], [1, 3], [10], [], []]","[-3, 1, 1, -2, -4, 1, 2, None, -2, -2, -4]",143,6,0.0,best_second,wb6a7f71,7.795234929002173,7.438383530044308,8.325548307161398,2,2,0,1,1,2,2.0
4246,"[[8], [], [3, 7], [], [2, 9], [], [0, 8], [], [], [5, 1], []]","[4, 0, -1, -2, None, 3, 0, -3, -2, 4, 0]",31,8,4.0,best_second,wb6a7f71,7.369600720526409,7.25063551189868,8.00469951054955,7,7,0,1,1,2,1.0
4249,"[[], [5], [3, 6], [], [], [], [], [1, 5], [0, 10], [8, 2], []]","[2, 3, 1, 2, -2, -2, 0, -1, -2, None, -2]",1,4,1.0,best_second,wb6a7f71,7.501634457883413,7.687997166393016,8.292047637431354,3,3,0,1,1,2,4.0
4250,"[[4, 7], [3], [9, 5], [], [], [], [2, 0], [], [], [], [1, 3]]","[1, 3, 1, 3, -4, 4, None, -2, -2, -3, 1]",29,7,3.0,best_third,wb6a7f71,8.435549202375727,7.625595072132454,8.803424211600705,5,5,0,1,1,2,2.0
4251,"[[], [9], [], [6, 7], [], [], [8, 2], [5, 4], [], [], [1, 9]]","[0, -2, 0, None, 0, 3, -3, 1, 2, -3, 3]",47,5,1.0,best_second,wb6a7f71,8.089789175789319,6.345636360828596,8.250620082174692,4,4,0,1,1,2,2.0
4252,"[[10, 2], [], [], [], [5, 1], [1], [0, 9], [], [], [7, 3], []]","[3, -2, 4, -3, 2, 1, None, -2, 1, -2, -3]",199,10,1.0,best_second,wb6a7f71,7.085064293952548,7.550661243105336,8.037543185118697,7,7,0,1,1,2,1.0
4255,"[[], [2, 5], [7, 3], [], [], [0, 10], [9, 4], [], [], [4], []]","[1, None, 4, 2, 1, -2, 1, -3, -2, 4, 2]",37,6,2.0,best_second,wb6a7f71,7.767687277186908,7.415175109613295,8.299783171949787,6,6,0,1,1,2,1.0
4256,"[[6, 5], [], [], [], [], [], [5], [3, 1], [2, 4], [8, 7], []]","[-2, 1, 0, 0, 3, 2, 4, -2, -3, None, -3]",23,2,6.0,best_min,wb6a7f71,8.653819788948063,6.828712071641685,8.803123730829213,0,0,0,1,1,2,1.0
4257,"[[], [], [], [8, 6], [], [4, 10], [], [2, 0], [6], [5, 7], []]","[-3, -4, -2, 1, 2, 3, 2, -4, -1, None, 1]",9,8,2.0,best_second,wb6a7f71,7.341483852363161,7.643482907077201,8.19671240721307,5,5,0,1,1,2,1.0
4258,"[[], [], [1], [], [], [0, 3], [10, 4], [6, 5], [2, 1], [], []]","[-2, 3, -3, 4, 4, -3, 1, None, 2, -2, -3]",39,7,3.0,best_third,wb6a7f71,8.009363076630045,7.3938782901077555,8.441175704992322,5,5,0,1,1,2,6.0
4259,"[[], [], [0], [], [], [2, 0], [], [], [9, 10], [4, 7], [6, 1]]","[4, 3, -1, -1, 0, -1, -3, -2, None, -3, 2]",135,8,1.0,best_second,wb6a7f71,7.640123172695364,7.60688453121963,8.316544717929398,5,5,0,1,1,2,2.0
4261,"[[], [], [10], [], [], [1, 4], [2, 10], [], [9, 5], [3, 7], []]","[-1, 3, 0, -2, 1, 4, 3, 2, None, -4, 2]",45,8,3.0,best_second,wb6a7f71,7.316548177182977,7.22256601882217,7.96346006663897,7,7,0,1,1,2,4.0
4262,"[[4, 8], [], [], [6, 2], [], [0, 3], [], [9], [], [], [7, 9]]","[-3, 4, 4, 2, -3, None, -4, 2, -4, 0, -3]",183,11,2.0,best_second,wb6a7f71,7.458762692380959,7.628031126930335,8.239857411018601,6,6,0,1,1,2,1.0
4264,"[[9, 5], [4], [], [6, 0], [], [], [7, 10], [], [1, 4], [], []]","[-4, -1, -2, None, 1, -2, 3, -2, 4, 3, 2]",103,7,1.0,best_second,wb6a7f71,7.716460800176354,7.284820912568604,8.216628493133442,5,5,0,1,1,2,5.0
4265,"[[7], [], [], [9, 10], [5, 1], [], [3, 4], [], [0, 7], [], []]","[1, -4, -4, -2, 2, 4, None, 1, 2, -4, -2]",85,10,6.0,best_second,wb6a7f71,7.780303087908373,6.9975959829819265,8.156510226079966,6,6,0,1,1,2,2.0
4266,"[[8], [], [], [], [], [10, 1], [0, 8], [2, 3], [], [7, 5], []]","[2, 1, 0, -1, -4, 0, -4, 4, -4, None, -1]",123,3,5.0,best_second,wb6a7f71,7.1929342212158,7.60489448081162,8.112827478751374,4,4,0,1,1,2,2.0
4267,"[[], [7, 10], [4, 5], [], [5], [], [], [8, 0], [], [], [3, 9]]","[3, None, -1, 3, 3, 0, 3, 4, -4, -2, 1]",117,6,1.0,best_third,wb6a7f71,6.856461984594587,6.865891074883438,7.553810852008231,7,7,0,1,1,2,5.0
4268,"[[], [9, 6], [], [], [0], [4, 0], [7, 2], [], [], [3, 10], []]","[2, None, 3, 3, -4, -4, 0, -4, -1, -3, 1]",77,5,3.0,best_min,wb6a7f71,8.056743774975315,7.701652362642225,8.587838030985571,3,3,0,1,1,2,2.0
4270,"[[8, 1], [], [], [10, 6], [9, 5], [], [], [0, 4], [], [], [6]]","[1, 3, 2, -4, -3, -3, 0, None, 0, 2, -3]",51,6,2.0,best_second,wb6a7f71,7.740664401917241,7.430114138561801,8.290292591224315,4,4,0,1,1,2,5.0
4273,"[[9, 3], [4, 8], [7, 10], [], [8], [], [0, 2], [], [], [], []]","[2, 1, -3, 0, -2, -4, None, 1, 4, -3, -3]",61,5,2.0,best_second,wb6a7f71,7.6624678152002375,7.8399193600125825,8.448057452581375,2,2,0,1,1,2,4.0
4280,"[[], [], [9], [], [5, 10], [3, 0], [], [], [2, 9], [], [7, 1]]","[0, -2, -1, -1, None, -4, 0, 3, 3, -4, -1]",83,6,1.0,best_second,wb6a7f71,7.846980982138788,6.115892125483034,8.00969535774292,2,2,0,1,1,2,1.0
4281,"[[2, 9], [4, 10], [9], [], [], [], [7, 3], [], [6, 1], [], []]","[1, -3, 0, 3, -4, 1, 0, -3, None, -2, 1]",169,7,3.0,best_third,wb6a7f71,7.909489492673759,7.166265974133638,8.298290634359281,3,3,0,1,1,2,5.0
4284,"[[], [6, 9], [], [5, 4], [], [4], [7, 8], [], [], [10, 0], []]","[-2, None, 4, -2, 4, -2, -1, -2, 4, -3, -4]",139,8,5.0,best_second,wb6a7f71,7.528331766707247,6.576469569048224,7.854381210652365,3,3,0,1,1,2,2.0
4286,"[[], [], [6, 4], [], [0, 5], [], [7, 3], [], [10, 9], [], [9]]","[3, 1, None, 2, 4, 1, -4, -2, -1, 2, 1]",49,8,3.0,best_second,wb6a7f71,7.448333860897476,6.380122536899766,7.743269700829004,7,7,0,1,1,2,4.0
4287,"[[6, 5], [4, 2], [], [], [2], [], [], [], [9, 0], [7, 3], []]","[1, 4, -2, 3, -1, -2, 0, 0, None, 3, -4]",101,5,0.0,best_second,wb6a7f71,8.103191752285786,7.313220387090301,8.477204183199875,6,6,0,1,1,2,2.0
4289,"[[], [2, 6], [], [], [7, 1], [], [], [3, 9], [0], [], [8, 0]]","[-4, -2, -4, 0, None, -1, -3, -3, -3, -1, 4]",151,2,2.0,best_second,wb6a7f71,8.116715624819113,7.321188556739479,8.488999457045455,-3,-3,0,1,1,2,1.0
4291,"[[7], [], [], [1, 10], [], [0, 7], [4, 8], [], [], [3, 6], []]","[4, -4, 3, -1, 0, 3, -4, -3, -2, None, -2]",43,2,1.0,best_third,wb6a7f71,7.784473235736469,7.80994708647679,8.490233009833455,-3,-3,0,1,1,2,2.0
4292,"[[8, 9], [], [5, 7], [], [], [], [2, 10], [], [9], [], [4, 1]]","[4, -4, -2, -2, -3, -3, None, -1, 1, -2, -3]",21,3,1.0,best_second,wb6a7f71,8.678971846978863,7.6128310304073565,8.974744612722732,-3,-3,0,1,1,2,1.0
4296,"[[], [], [0, 9], [10], [3, 10], [2, 6], [8, 1], [], [], [], []]","[-1, 2, 2, -3, -3, None, 2, -4, 0, 1, -1]",87,2,0.0,best_third,wb6a7f71,8.57828829077605,7.847371836159789,8.971194463184466,4,4,0,1,1,2,2.0
4299,"[[], [], [], [], [1], [], [4, 1], [], [5, 7], [10, 8], [0, 3]]","[1, -2, 3, -2, 4, 1, -3, 2, -4, None, 1]",79,4,3.0,best_second,wb6a7f71,7.644919344958857,7.445417556701687,8.243019468989248,2,2,0,1,1,2,1.0
4302,"[[3, 9], [], [4, 5], [], [5], [], [], [10, 0], [], [], [1, 8]]","[2, -1, 1, -2, 2, -2, 2, None, -4, 2, -2]",95,7,0.0,best_second,wb6a7f71,7.053585727193677,7.649216319820633,8.08794755464267,4,4,0,1,1,2,3.0
